"","ranking","median","mean","sd"
"RBM15",371,0.0307828793793301,0.104666796309222,0.120198158008023
"PRPF40B",372,0.0307884130471684,0.110068884201232,0.124604750137223
"WBP1",373,0.0307925077609909,0.118012712448478,0.145885818889528
"H2AFV",374,0.0308010710428618,0.094353662224481,0.0999304146389382
"CASC4",375,0.0308015916921907,0.117229224514923,0.145428793332168
"RNF19A",376,0.0308024038142509,0.139773866749386,0.159150410259709
"TEX264",377,0.0308253627001702,0.104748385179216,0.124426934099997
"FBXO7",378,0.0308411776486364,0.108084415710061,0.128378393206478
"NUTF2",379,0.0308425511321287,0.116723525119343,0.141089208646659
"ZBTB17",380,0.0308471071710037,0.128437936269753,0.152488276104462
"CUL4A",381,0.0308720215383279,0.110513870340014,0.131814018912817
"C9orf114",382,0.0308745091628915,0.0999200515990032,0.108936907959332
"BRE",383,0.0308804433051116,0.136199463052276,0.181188519364064
"CTDP1",384,0.0308937441797333,0.102549342144454,0.128724284607171
"ZNF236",385,0.030910677420341,0.104588776905869,0.13414295432852
"NEK4",386,0.030914168828175,0.105363803649586,0.119616232290404
"LUZP6",387,0.0309168788811835,0.0952117618280711,0.095409444204227
"ACTG1",388,0.030920983131028,0.138383816174313,0.170438182889038
"RNF139",389,0.0309313853572562,0.115456614458803,0.131112921758343
"ACOT9",390,0.0309631463187392,0.143828679066926,0.16411726362993
"FBRSL1",391,0.0309639920678136,0.100959825294211,0.114551419183428
"SEPT2",392,0.0309682882552357,0.113772065348751,0.128739104851159
"ZNF548",393,0.0309723027503885,0.112116207121113,0.145976451247091
"YIPF2",394,0.0309769790962785,0.103982929390263,0.118627665168154
"PPIB",395,0.0309830551221927,0.109243801847668,0.130796737494106
"MRPL37",396,0.0309889731118451,0.11392276516614,0.127224334658028
"CDC37",397,0.0309912557190121,0.116693650399033,0.138120007313604
"ERH",398,0.0309949682464749,0.11521298102084,0.127853857141904
"SYVN1",399,0.0310137675379522,0.117264340950816,0.127626089765919
"DNTTIP1",400,0.0310148329762794,0.122896131488564,0.146389918687931
"TBCD",401,0.0310202315229131,0.111227690240138,0.129486674418826
"IKBKAP",402,0.0310223724001459,0.104610661019476,0.112911260138298
"CHMP3",403,0.0310328141487217,0.111911347267639,0.126208626389346
"RPL14",404,0.0310425701958652,0.109141380631814,0.139172489723105
"SMU1",405,0.0310755673308224,0.0839471704818662,0.0884634433651775
"VCPIP1",406,0.0310783943556194,0.0925867816989854,0.0935558080884649
