"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"Cbln2",0.0583123453037475,0.0199515383583624,0.0102063007510901,0.0414870036196508,0.0144697787371829
"Cbln3",0.0512801802446431,0.0193212874999477,0.0121706685456187,0.0356109085364117,0.0176796563263967
"Cbln4",0.0712214505669732,0.0243242873201424,0.011481423093174,0.0210013059648297,0.0300116676689505
"Cbr1",0.136873233355379,0.0178201941401786,0.0308966991106192,0.111492698194282,0.0266304679052099
"Cbr2",0.103474325675867,0.0393526269042941,0.0360672580181266,0.202908700252335,0.0461942914371558
"Cbr3",0.0946745236177765,0.0279987007981951,0.0411860398322597,0.134259959904722,0.0652089267912813
"Cbr4",0.109353562672904,0.02461238808154,NA,NA,0.0314751543015495
"Cbs",0.0842458399791493,0.0212163001632577,0.0362441467363295,0.0940498976629924,0.0200963926488138
"Cbwd1",0.0642588830556119,0.031746385784527,0.0313473200939963,NA,0.0215639841958397
"Cbx1",0.0474317463660961,0.00836866144675067,NA,0.053855704436088,0.0163979618724652
"Cbx2",0.0691726836078234,0.0158205040896729,0.0175545208492685,0.0432248358471566,0.0215381589299765
"Cbx3",0.0571517730011372,0.0137700861842442,0.0128798727954804,0.100588766816743,0.0157885009846181
"Cbx4",0.082713347787979,0.0273057518081418,0.00850647842607121,0.0583331082162939,0.0219833296533452
"Cbx5",0.0931331506045679,0.0120473194241511,0.0132545442817094,0.0615584638975033,0.0146601998714237
"Cbx6",0.113088901902922,0.0141039156782765,0.0177474516559793,NA,NA
"Cbx7",0.0568202431510215,0.0244584388819993,0.0241015690408991,0.108112239312764,0.0374243951612903
"Cbx8",0.0479929090720315,0.0266916542366338,0.0197847637094277,0.0835741869371377,0.0167482122694769
"Cby1",0.0696629213483145,0.0223770054845972,0.0143339295616221,NA,0.019162077972199
"Cby3",0.0515214370540647,0.0178891939100578,NA,NA,NA
"Cc1",NA,NA,0.0260463831638418,NA,NA
"Cc2d1a",0.0753246651648084,0.0147173240932924,0.0125473594795726,NA,0.0229997206886896
"Cc2d1b",0.04261671529959,0.012308831750906,0.023074042443686,NA,0.0153553663600965
"Cc2d2a",0.0727771051774427,0.0163810634535738,0.0232711708552882,NA,0.0286155523255813
"Cc2d2b",0.0324725667938931,0.019635045537951,NA,NA,0.030467655149743
"Ccar1",0.0682572751227778,0.00885404862922572,0.0219504325309539,0.07748013810703,0.0193418588395993
"Ccar2",0.0881073175246484,0.0100635539869681,NA,NA,NA
"Ccbe1",0.121054588958185,0.0346286805556904,0.0135686350761606,NA,0.0441337889199678
"Ccbl1",0.090432143811403,0.0203658164227845,0.0200050642332244,0.133177148714623,0.0445038910505836
"Ccbl2",0.133529673025849,0.0291801144756908,0.0281763462592213,0.142863550431602,0.0306514318224919
"Ccbp2",NA,NA,0.0340854747564038,0.104942258024846,0.0535575622807385
"Ccdc100",NA,NA,NA,0.086139108401702,NA
"Ccdc101",0.0750998948939985,0.0239954585903386,0.020616224489889,NA,0.0207083370413985
"Ccdc102a",0.0952550331518532,0.0162257178365154,0.013819358661243,0.0442480449249354,0.0248548841793357
"Ccdc103",0.0577481649020165,NA,0.016418534925331,NA,0.0423452009497407
"Ccdc104",0.0773406667559599,0.0180345138681544,0.0153908597360965,NA,0.0191060861868311
"Ccdc105",0.0577390727640223,0.029241124452991,NA,NA,0.0383016627078385
"Ccdc106",0.0425566211607352,0.0237522598801984,NA,NA,0.0296528447444552
"Ccdc107",0.0481073908355676,0.0146324951173168,NA,NA,0.0138990109318064
"Ccdc108",0.0936793640087519,0.0305406535570828,0.016179013695812,NA,0.0391665791916951
"Ccdc109a",NA,NA,0.0159324937878045,0.0741609643881461,0.0180296347840931
"Ccdc109b",0.106581502320592,0.0342880684002952,0.0237239237351308,NA,0.0292774823403759
"Ccdc11",0.0441457713557161,0.0282959740804211,0.0156682968278314,0.0448874851387338,0.0224943481537302
"Ccdc110",0.0700962213672156,0.0287995101252692,0.0167160775350709,0.0292425191609322,0.0244178123054762
"Ccdc111",NA,NA,0.018546217549559,0.0856608539246373,0.0393153491530346
"Ccdc112",0.0926276738520341,0.023481144237901,0.0110181569252728,NA,0.0259545669251618
"Ccdc113",0.0716808570359282,0.0209732659748077,0.0306475545501063,NA,0.0292279411764706
"Ccdc114",0.0611351635561561,0.0150161192752178,0.025807231894672,NA,0.0230017424927533
"Ccdc115",0.0806819089316164,0.0189535673918355,0.0245917513454947,NA,0.0212434249978252
"Ccdc116",0.0560204846365227,0.0208325591105084,0.0138823213275641,NA,0.0172203450111638
"Ccdc117",0.05887277803378,0.0120727241784684,0.0192622665375301,NA,0.0208862714981662
"Ccdc12",0.0773978327259696,0.0194652892373581,0.014321226582589,NA,0.022706500628356
"Ccdc120",0.0498729423626095,0.0184962156269336,0.0298040356081295,NA,0.0274527146550551
"Ccdc121",NA,0.0299118809022293,0.0155275323704902,NA,0.0414114953383273
"Ccdc122",0.122783026092434,0.0217320170249579,0.012977649646244,NA,0.0643557088020536
"Ccdc123",NA,NA,0.020685231745814,NA,0.0288417058263593
"Ccdc124",0.0712950378369743,0.0177721485489264,0.0197449130435597,0.0839188203180024,0.0241718916937011
"Ccdc125",0.0474798749951964,0.0332529304332954,0.0232118368018133,NA,0.0399287768192879
"Ccdc126",0.0851770851469412,0.019121985689422,0.0246328933769916,NA,0.0228651137378859
"Ccdc127",0.0521603571835458,0.022977063732748,0.015435276705929,NA,0.0169709533557688
"Ccdc129",NA,0.0262845295325081,NA,NA,0.0387806286223256
"Ccdc13",0.0559371312995113,0.019462330249532,0.0203026127193375,NA,0.0359918399067419
"Ccdc130",0.0429740106146518,0.0168446271859548,0.016908464184634,NA,0.0121534982793812
"Ccdc132",0.0491011853522447,0.0153865624710503,0.0175551775204813,0.0521059540771018,0.0171165195733391
"Ccdc134",0.0615197142520783,0.0221764861996224,0.0177145750532775,NA,0.0245393197036798
"Ccdc135",NA,0.0325839919573859,0.0175394327575607,NA,0.0301891367604267
"Ccdc136",0.0706797980551837,0.0224820255163665,NA,NA,0.0187909229332097
"Ccdc137",0.0441580714510013,0.0165776892685904,0.0137400306773087,NA,0.00853956082258633
"Ccdc138",0.0611180003257827,0.0365899330995143,NA,NA,0.0406181619256018
"Ccdc14",0.0647279087238239,0.0233330299646898,0.0152559283487372,NA,0.0173801945117147
"Ccdc141",0.0485656654685241,0.0331174680880487,NA,NA,0.0464173539595898
"Ccdc142",0.171157796101949,0.0125829072013995,0.0172485070643319,NA,0.0205486927346504
"Ccdc144b",NA,0.0303297873177573,NA,NA,0.0442784256559766
"Ccdc146",0.0746284965034965,0.0367340206917569,NA,NA,0.0287565566873735
"Ccdc147",NA,0.0283335304912503,NA,NA,0.0228137118082178
"Ccdc148",NA,0.0393095606933542,NA,NA,0.0393356643356642
"Ccdc149",0.0972446357916341,0.0178454811282924,NA,NA,0.0172980401529636
"Ccdc15",NA,0.0216583641538843,0.0155854922036177,NA,0.0279007034839117
"Ccdc150",0.0440088793690215,0.031027026004418,0.0163318590787107,NA,0.0253048446365907
"Ccdc151",0.0512193217078258,0.0235641772523455,NA,NA,0.0311488281337663
"Ccdc152",NA,0.0747319017099604,NA,NA,0.0975648062085643
"Ccdc153",0.115904631320894,0.0360883953057873,NA,NA,0.0217897754273903
"Ccdc154",NA,0.0241748295279963,NA,NA,0.0256005056890013
"Ccdc155",NA,0.0233643105032638,0.0148810697567503,NA,0.0257536041939712
"Ccdc157",0.0434636118598383,0.0165562352591149,NA,NA,0.0164006775822115
"Ccdc158",0.0860697011148492,0.0264170566413532,NA,NA,0.0326610002728468
"Ccdc159",0.0907408744468522,0.0224688348925195,NA,NA,0.0300593379138039
"Ccdc160",0.058913914578424,0.0253735367256942,NA,NA,0.0299455058459042
"Ccdc162",0.131755759915415,0.0166573884872129,NA,NA,0.0272086606645103
"Ccdc163",0.0696161618875313,0.0244419947881315,NA,NA,0.0261317847831238
"Ccdc164",NA,NA,NA,NA,0.0302379378717779
"Ccdc166",0.0639406930340985,0.0168436296011606,NA,NA,NA
"Ccdc167",0.0499876022880253,0.0129654294999182,NA,NA,NA
"Ccdc169",0.0665640489556079,0.0259505205165085,NA,NA,NA
"Ccdc17",0.0796095356364895,0.023728907792573,NA,NA,NA
"Ccdc170",NA,0.0249345767376525,NA,NA,NA
"Ccdc171",0.0631174435252942,0.0223549024607998,NA,NA,NA
"Ccdc172",0.0691431608948404,0.0351995686268481,NA,NA,NA
"Ccdc173",0.0767966202655304,0.029531477537212,NA,NA,NA
"Ccdc174",0.0940966415711851,0.0230323625445185,NA,NA,NA
"Ccdc175",0.0602559544969783,0.0195365829355843,NA,NA,NA
"Ccdc176",0.133792508330233,0.0319962763685239,NA,NA,NA
"Ccdc177",0.0500564486378593,0.0217587124674064,NA,NA,NA
"Ccdc178",NA,0.0304042227192002,NA,NA,NA
"Ccdc18",0.064080383357298,0.0259298254156343,0.0108908578144657,NA,0.049378731644344
"Ccdc181",0.0750578553439935,0.020776508491441,NA,NA,NA
"Ccdc183",0.0629595588235295,0.0197851823445929,NA,NA,NA
"Ccdc184",0.0564978933606928,0.0270972441014524,NA,NA,NA
"Ccdc185",0.0722459024081079,0.0211765869855972,NA,NA,NA
"Ccdc186",0.0452616172188166,0.0130594849888298,NA,NA,NA
"Ccdc19",0.0663448814088426,0.0219229426479652,0.0218763002822381,NA,0.0262632987975076
"Ccdc2",NA,NA,NA,0.0506591852081679,NA
"Ccdc21",NA,NA,0.0285685575945508,NA,0.0172128351476179
"Ccdc22",0.0675037647624962,0.0182195850795281,NA,NA,0.0173410404624277
"Ccdc23",0.0735401193145267,0.0164203599241887,0.0187536958005216,NA,0.0212913308866377
"Ccdc24",NA,0.0210903001848115,NA,NA,0.0205905975457522
"Ccdc25",0.0900407558920503,0.0142386950208368,0.0247173819788822,NA,0.0354894322638381
"Ccdc27",NA,0.0197724583997041,0.0139363383560397,0.0456631784745242,0.0253970781469138
"Ccdc28a",0.0593354231206635,0.0204523823014581,0.0204547346242453,NA,0.0339970162956162
"Ccdc28b",0.0741707052731164,0.0139157627545866,0.0340557296138844,NA,0.0275543689011379
"Ccdc3",0.0749734012785174,0.0331532934598271,0.0266671714884347,0.221366017961296,0.0212218649517685
"Ccdc30",0.0676768339902537,0.0285747891554085,NA,NA,0.0259090909090909
"Ccdc32",0.0325257722872377,0.0163875206085714,0.0157448258857596,NA,0.0194051383174882
"Ccdc33",0.0638262943316909,0.0201408653100602,NA,NA,0.0229823171842461
"Ccdc34",0.114839795728361,0.01755284475983,NA,NA,0.0238325499840663
"Ccdc36",NA,0.0208803067662493,NA,NA,0.0278826650773357
"Ccdc37",NA,0.0363798767531899,NA,NA,0.0342498511418857
"Ccdc38",0.0598676703576118,0.0369579549733527,0.0159720456894995,NA,0.0315744068520915
"Ccdc39",0.0664445321345564,0.0370643830457656,0.0155666656476039,0.0945030466454484,NA
"Ccdc40",0.0481163044612886,0.0366404120217872,0.0196379506702057,NA,0.0297234499761713
"Ccdc41",NA,NA,0.0165107439349624,NA,0.0259661835748792
"Ccdc42",NA,0.0204133043665317,0.00970681631116309,NA,0.0282674772036475
"Ccdc42b",NA,NA,NA,NA,0.0342510441529821
"Ccdc42os",0.0488068696325889,NA,NA,NA,NA
"Ccdc43",0.0520879223764793,0.0235534369234692,0.0158642742127002,NA,0.0271095227453334
"Ccdc44",NA,NA,0.0139439719077208,NA,NA
"Ccdc45",NA,NA,0.0163135470403562,NA,0.0229490226881717
"Ccdc46",NA,NA,0.0147840920278945,0.0357140899987286,0.0271155925517172
"Ccdc47",0.0530820183475133,0.0108715815842143,0.0138066524930951,NA,0.0228676594355229
"Ccdc48",NA,NA,NA,NA,0.0475014183579846
"Ccdc49",NA,NA,0.0253492189486592,NA,NA
"Ccdc5",NA,NA,0.0235762193788447,0.131709570954512,NA
"Ccdc50",0.0726415401140482,0.0102009142545968,0.0207850938727068,NA,0.0134629872881699
"Ccdc51",0.102586140462049,0.0142761624482272,0.019799471977027,NA,0.0318152866242038
"Ccdc52",NA,NA,0.0186931883205633,NA,NA
"Ccdc53",0.0567307949849126,0.0167604806902351,0.0197113628404952,0.0833687470966135,0.0129532618482443
"Ccdc54",0.0814736994638458,0.0384947550541637,0.0165008478142211,NA,0.0313036675839132
"Ccdc55",0.0698458721104367,0.0140266912954655,0.0121106564588084,NA,0.0140464469178083
"Ccdc56",NA,NA,0.0136545504749527,0.0622223120736804,0.0188376927074312
"Ccdc57",0.154794013856682,0.0233748878004824,0.0244203365614872,NA,0.0212219857268061
"Ccdc58",0.0862154875289475,0.0143153426426517,0.0123118678819941,0.08829737278404,0.0165910380034033
"Ccdc59",0.0536577054664003,0.0187032867122559,0.027620306414564,0.0756816983836373,0.0207557706626954
"Ccdc6",0.056961017507392,0.0210034340648463,0.0270426260292321,NA,0.0160497717319331
"Ccdc60",NA,0.0313643808390422,0.0148584751698137,NA,0.0226390642603889
"Ccdc61",0.0428372616509271,0.0212413872210948,NA,NA,0.0211846543001687
"Ccdc62",0.0811686609867911,0.0240337533942806,0.0264428682889832,NA,0.0272307580151766
"Ccdc63",0.056665291900114,0.020091787316837,NA,NA,0.0276812386896873
"Ccdc64",0.0526099245841552,0.0213860354133514,0.0228926015644749,0.0525733144927904,0.0384271280469109
"Ccdc64b",0.0415545504676419,0.0301406645089696,NA,NA,0.0211065790979975
"Ccdc65",0.0786809183392907,0.021020247820166,0.0188958963978222,NA,0.0285931490402087
"Ccdc66",0.0667316126121428,0.0113236045578851,0.0213687423528065,NA,0.020542035673306
"Ccdc67",0.0540222806448886,0.0373314363191739,0.0214327267466347,NA,0.0343626820517896
"Ccdc68",0.0757929601089846,0.0292966000898383,0.0147135032669134,0.089279148851144,0.0383198609286778
"Ccdc69",0.0714254737836068,0.0263594039792539,0.0141000910161871,NA,0.0416214271285729
"Ccdc7",0.0553697538327447,0.0282710422490458,0.015949244919824,NA,0.0566575226841105
"Ccdc70",0.0552848575712146,0.0306300216782021,0.018517420640057,NA,0.0344001951887433
"Ccdc71",0.056977456949099,0.0116745784881676,0.0197440520298867,NA,0.0161592643044936
"Ccdc71l",0.100263923630287,0.0246767361661035,NA,NA,NA
"Ccdc72",NA,NA,NA,NA,0.0227655986509275
"Ccdc73",0.0654657916906841,0.0273839405918127,0.0168633930984742,0.0416335711879927,0.0319130575060365
"Ccdc74a",0.0654691875034608,0.014197368551124,NA,NA,0.0284538883304132
"Ccdc75",NA,NA,NA,NA,0.0295230885692658
"Ccdc76",NA,NA,NA,NA,0.0385628629278106
"Ccdc77",0.0582470460467095,0.0178804285513679,0.0252077489822905,NA,0.0228789461671441
"Ccdc78",NA,0.0196625079072924,0.0145227296577337,NA,0.015150620200827
"Ccdc79",0.0807444990646182,0.0215391957755535,0.0190779127061615,NA,0.0338701598155363
"Ccdc8",0.116308327055278,0.0235171292924935,NA,NA,0.0272486954428617
"Ccdc80",0.0863499399355253,0.0161405842134986,0.0356802652056494,NA,0.0408800081670104
"Ccdc81",0.0750203111167308,0.0292174523172498,NA,NA,0.029638551105551
"Ccdc82",0.0538272813727692,NA,0.0257808887053199,NA,0.0340903832734986
"Ccdc83",0.0505053334528505,0.0266096939564664,0.00947448870161785,0.0387020715615027,0.0253859857482185
"Ccdc84",0.0535208630975205,0.013988227336642,0.0204721930766175,NA,0.0218668121553855
"Ccdc85a",0.0759730850063534,0.0353062582441583,0.0148357299973253,NA,0.046000271606397
"Ccdc85b",0.0751395224674323,0.0139222704469676,0.017031695767051,NA,0.026564229442021
"Ccdc85c",NA,0.0163541788547609,NA,NA,0.0481447691226686
"Ccdc86",0.0750705150385114,0.0260607055143925,0.0271354903841305,NA,0.0388049057715102
"Ccdc87",0.0786332787268898,0.0218396060852263,0.0168335863373526,NA,0.0330670217487794
"Ccdc88a",0.0778945576913978,0.0169433233867561,0.0133330694319203,NA,0.0294933563844603
"Ccdc88b",0.117196626518083,0.0207400219795062,0.0334407939136986,NA,0.032070664501959
"Ccdc88c",0.0940958003067985,0.0185103546846426,0.0247186731566443,NA,0.0198738963621615
"Ccdc89",0.0609008257080339,0.0393438221444786,0.00816407980644092,NA,0.0199751861042183
"Ccdc9",0.0541368481818721,0.0146680027024258,0.0173531151968435,0.0853549426029782,0.0167130919220056
"Ccdc90a",NA,NA,0.0102987659537105,NA,0.0185379803065078
"Ccdc90b",0.0702908053231275,0.0214184089183702,0.0262969704805875,NA,0.0325674990165021
"Ccdc91",0.0536209413978019,0.0215262915442043,0.0294774485563872,NA,0.014186930528601
"Ccdc92",0.0517463128098621,0.020593326846447,0.034486130469808,NA,0.0192809676318965
"Ccdc93",0.0428116166735462,0.0125020389255025,0.01083374030714,0.0394771376085004,0.0169022154316273
"Ccdc94",0.0528155136429038,0.0265538057669543,0.018826290188802,NA,0.0178311091174162
"Ccdc95",NA,NA,NA,0.0679184706807212,NA
"Ccdc96",0.0572198808575281,0.0241800772841461,0.00988625675402982,0.0678564764336373,0.027317243850945
"Ccdc97",0.0554469320265105,0.0164407682699021,0.0221609458898518,NA,0.0143946850393701
"Ccdc98",NA,NA,0.0158499529290119,NA,NA
"Ccdc99",NA,NA,0.0357410515112813,NA,0.0466909893864496
"Ccer1",0.0593153280466441,0.0237932629142703,NA,NA,NA
"Cchcr1",0.0447266976252031,0.0154604554762629,0.015255742017868,0.0976350309442051,0.0144301051473942
"Ccin",0.0585219401140883,0.0348932451293258,0.016173142782906,0.0583535416178389,0.0500558527783747
"Cck",0.0782075446851704,0.0254066387243381,0.0201223634629705,0.0556379178413737,0.0400690338765986
"Cckar",0.0663848381066025,0.0200962777571592,0.012673513730321,0.058326387427453,0.0400551877317633
"Cckbr",0.0363498820391835,0.0281849710161144,0.0232555896405286,0.102498041988506,0.0362283707856235
"CCKBR",NA,NA,0.0106085120523855,NA,NA
"Ccl1",0.0608370776591129,0.0215459405395807,0.0162168646821351,0.0433279949180946,0.0300245033309741
"Ccl11",0.290334326941252,0.0207211273182219,0.0408433836047692,0.175691208240718,0.0311710310738385
"Ccl12",0.150206813349178,0.0463841845506966,NA,0.161094966627318,0.078993737379209
"Ccl17",0.0587267873848145,0.0319910502458612,0.0349510222313351,0.0654655357501082,0.0803775307788088
"Ccl19",0.11158556154149,0.0477225378605794,0.0595839508295015,0.192463073028928,0.111131246062207
"Ccl2",0.174352867425962,0.0469933889474125,0.0238785534373511,0.137046013980031,0.0719392157489374
"Ccl20",0.0446875363668102,0.0254290202114727,0.0110633187291367,0.047364406403456,0.0294116127327773
"Ccl21a",0.240747139731905,NA,0.0566688970433067,0.44368239398188,0.17483799378858
"Ccl21b",NA,NA,NA,0.454018221233155,0.18098555038774
"Ccl21c",NA,NA,0.0591097445394286,0.494831381924011,0.173022682973349
"Ccl22",0.128131545448526,0.024263141425398,0.0147728766862255,0.0543658802066743,0.0829771542803502
"Ccl24",0.111208699548114,0.0292320990115673,0.0375137662976239,0.108705514500717,0.0471475412035718
"Ccl25",0.0794538499559687,0.019201525163447,0.0200944656118926,0.0669251622933719,0.0192600844277675
"Ccl26",NA,0.0224851546222084,0.0123723136498446,NA,0.0381507651813758
"Ccl26l",NA,NA,NA,0.0450955012538817,NA
"Ccl27",NA,NA,0.0184992318696439,0.174279273843974,NA
"Ccl27a",0.0887919239906778,0.0200977427668033,NA,NA,0.045093271910368
"Ccl27b",NA,NA,NA,NA,0.0250850792300329
"Ccl28",0.0727422009905432,0.0676499945085527,0.018361931357026,0.0492491681926091,0.0253487385916277
"Ccl3",0.105182904024942,0.0725969954790811,0.0362333319050325,0.137148291589908,0.0515690776884807
"Ccl4",0.0599957028395593,0.0173325221708195,0.034226201630728,0.168806289001884,0.0314298795640901
"Ccl5",0.194851293476347,0.0941416578375647,0.076009698165309,0.215294216455628,0.0659016393442623
"Ccl6",0.0765833568772956,0.0490750236671203,0.0482895502188091,0.271101149508187,0.040494665373424
"Ccl7",0.213955787772062,0.0402072640764275,0.0488038359478881,0.245345643431683,0.0648118277130135
"Ccl8",0.261824518399094,0.10670687129084,NA,0.27983543573879,0.0870204721878597
"Ccl9",0.137803633181772,0.0353096940168528,0.0538188966292062,0.371854260960565,0.0585913151880325
"Ccm1",NA,NA,NA,0.0527732790017233,NA
"Ccm2",0.0880971477733115,0.0166077724856906,0.0197004366902119,0.0763862789197901,0.0216514972204488
"Ccm2l",0.0569603547318212,0.0171206272042409,NA,NA,NA
"Ccna1",0.0632624971883336,0.019663028305813,0.0160312000244782,0.0696196697682911,0.0215855171093281
"Ccna2",0.263939962038936,0.0601145459954437,0.0140495573744109,0.0355783252989349,0.0526243093922652
"Ccnb1",0.186236335369607,0.0398656610756524,0.0234663918513633,0.0678690619353211,0.0327173766366749
"Ccnb1ip1",0.0725067724741294,0.0167015641570455,NA,NA,0.0279777486910995
"Ccnb2",0.325051831885796,0.045040370893829,0.0100901621467058,0.058516806539208,0.0362901456609241
"Ccnb3",0.0430349984582177,0.0306715525611992,0.00782447518105254,0.0379264402360012,0.0383409029111364
"Ccnc",0.0705520530267312,0.0329691000366342,0.0158250636719839,0.0688955228135777,0.0252174374204497
"Ccnd1",0.205310909460874,0.0254477643161855,0.0429619215362337,0.127372636401049,0.0339270984807813
"Ccnd2",0.110018659797188,0.0229246630127908,0.0290739260041003,0.22939483638263,0.0270487370721705
"Ccnd3",0.0842001040662188,0.016521102034761,0.0253237195067625,0.0745312806250951,0.0262183687950506
"Ccnd3-ps",NA,0.0228278156807411,NA,NA,NA
"Ccndbp1",0.0644625680844858,0.0124184473365454,0.0143311225440836,0.0774276931211905,0.0128908525038125
"Ccne1",0.0585550940176581,0.0240079290039861,0.0271478688384764,0.0673089336979999,0.021547908891059
"Ccne2",0.112328793941858,0.031372459995231,0.0226226236208519,0.0517876773210398,0.0373346845919526
"Ccnf",0.10504051040316,0.0263122450231212,0.0155128784851813,0.0411738861206052,0.0155233012236397
"Ccng1",0.0695982999882349,0.015623685260429,0.0290358674427599,0.101739918114494,0.0198279986229161
"Ccng2",0.0634655187635226,0.0199246017367021,0.0295220942264617,0.117374503679187,0.0439519158527423
"Ccnh",0.0576872395718028,0.0214539617092034,0.0164096880565338,NA,0.0164416816621266
"Ccni",0.0536394199609503,0.0148994229392578,0.0182166138956048,0.0725305852202704,0.00899027080282977
"Ccnj",0.0868952339220011,0.0286275290154444,0.0176131653294463,0.0308495148087062,0.0291257214760892
"Ccnjl",0.0873612752967963,0.027455936963546,0.0164212972115631,NA,0.0273321867045802
"Ccnk",0.0912186099706299,0.0119966299750951,0.0121429345029592,0.0405310446046233,0.0224510966212211
"Ccnl",NA,NA,0.0324106700363145,NA,NA
"Ccnl1",0.0919459239922684,0.0237758778163029,0.0271097180646937,0.094656287939599,0.0171999900014208
"Ccnl2",0.0760443426780348,0.010016491900261,0.0106135517758439,0.0508486088033819,0.0116311802641008
"Ccno",0.0971674399658225,0.0252211747241999,0.0335881190625938,NA,0.0573339592895144
"Ccnt1",0.0445112341612012,0.0163324891289566,0.0169123299749232,0.0966320103642698,0.0153698844482769
"Ccnt2",0.0863103596765115,0.016142416947151,0.022030422491874,NA,0.0203319734227265
"Ccny",0.072068545511838,0.0115044033618793,NA,NA,0.0113876299883125
"Ccnyl1",0.082367011288048,0.0257101845096115,0.0192843022462678,NA,0.0277630883130618
"Ccp110",0.0778669936557576,0.02404906597053,NA,NA,NA
"Ccpg1",0.060903326468272,0.0114523892025271,NA,NA,0.0214115696687498
"Ccpg1os",0.0780112814347702,NA,NA,NA,NA
"Ccr1",0.0661079532474867,0.0402962501146648,0.0126320847195729,0.0336199330167363,0.0855645715978536
"Ccr10",0.0546725883102927,0.0213992795054066,0.0138074370403971,NA,0.046447601640083
"Ccr1l1",0.0581447639410348,0.0261517790825049,0.0140181178697781,0.0530934362281682,0.0393769014847834
"Ccr2",0.0856622096973573,0.0392053940152685,0.015026875591273,0.0541164037534322,0.0364545184507325
"Ccr3",0.0910291252179263,0.038991328645929,0.0161573804565199,0.0502081561520876,0.0704535306212842
"Ccr4",0.0679929920890077,0.030148896453096,0.0137230826826812,0.0287184119745725,0.0557523735443676
"Ccr5",0.0667705763270064,0.0854197400126284,0.0358155409190545,0.134010664284794,0.124837980757629
"Ccr6",0.142969162551414,0.0329165959550415,0.0503963050716145,0.0475062584450378,0.0813501394914323
"Ccr7",0.152405007410425,0.0393241562988231,0.0304582783759253,0.0655453487094363,0.0569983930627453
"Ccr8",0.0496245395296118,0.0366010944289289,0.0151170780527082,0.0585359067790023,0.077621193351427
"Ccr9",0.0683076480211885,0.0337136739640675,0.0135310008882423,0.0233539131525654,0.0379213483146067
"Ccrk",NA,NA,0.0153666173968991,0.0986936353480651,NA
"Ccrl1",NA,NA,0.014444801521886,0.0463606290081569,0.0765185730624493
"Ccrl2",0.0770877197284147,0.0272275021813476,0.0215155112258585,0.103106418130189,0.0398276213963771
"Ccrn4l",0.114305533373164,0.028637697466069,0.0369530690341398,0.196454064647851,0.0435505925250684
"Ccs",0.0677041796045172,0.0153957813639833,0.0163440099981244,0.0810108977980682,0.029034427253762
"Ccsap",0.0547558945780917,0.0135676329377022,NA,NA,NA
"Ccser1",0.0524751252526887,0.0170875949679531,NA,NA,NA
"Ccser2",0.0533504181010567,0.012758620823982,NA,NA,NA
"Cct2",0.0473303189121682,0.00850193522863816,0.0239440065658719,0.0712119965129411,0.0166488074199017
"Cct3",0.0621665840764756,0.0164236468089835,0.0221744821489209,0.0832126573937495,0.0158859246807509
"Cct4",0.0384901879591305,0.0121720620188933,0.0168473200167149,0.0713422436699968,0.0155224983830731
"Cct5",0.0728986957421848,0.00814199699257909,0.0276412671364703,0.0588652932267905,0.0160586263407639
"Cct6a",0.0345857032376961,0.0165722599013127,0.0106367906268043,0.0879361875812167,0.0234220419699372
"Cct6b",0.0463660585024663,0.0222698884764003,0.0211635137688674,0.0686705716491945,0.0228380024360538
"Cct7",0.0371714945582442,0.0108816913173807,0.017628058365895,0.0585794419732876,0.0178271305847032
"Cct8",0.0267789250814669,0.00844080511348706,0.0231630488583879,0.0840785344434611,0.0117426655005013
"Cct8l1",0.0595719433945681,0.0231480999137317,NA,NA,0.0425230375689587
"Ccz1",0.040878899752968,0.0157378517444181,NA,NA,0.0239833741397845
"Cd101",NA,0.0253410002511805,NA,NA,0.0329581993569131
"Cd109",0.139798018415754,0.0537806318577507,0.0256826416820618,0.0758651874778553,0.0726548675784836
"Cd14",0.0908942355902938,0.0409829281955695,0.0327606844810132,0.189401234829988,0.0339700027096575
"Cd151",0.0585919880742098,0.0189959666489821,0.0214820231931811,0.117445978868549,0.0186055961275294
"Cd160",0.0419717237440142,0.0283154050474115,0.0304470485199032,0.0598836789694498,0.0316887149028077
"Cd163",0.0940192136234504,0.0244075110815345,0.0267276564483969,0.250041113396924,0.0512255668318134
"Cd163l1",0.0708097303408103,0.02345566337196,NA,NA,0.028260663589828
"Cd164",0.0422691498263378,0.0086051902418694,0.0167710102090732,0.084818106847527,0.0185208269199917
"Cd164l2",0.055084462511695,0.0241321540971596,0.0434866098473149,NA,0.0273011824715975
"Cd177",0.0923989286911601,0.0168674569138774,0.0127039048538406,0.043827982319366,0.0329274512443274
"Cd180",0.126889239792466,0.0764072241775786,0.0421552572087508,0.123350712748984,0.143463561960996
"Cd19",0.0666143159513251,0.0655165971101508,0.0315445733585153,0.0424400653753007,0.0614894240161229
"Cd1d1",0.0975131378553294,0.0555134327436959,0.0334959331607845,0.182155606251481,0.038072727777
"Cd1d2",0.0610886862681989,0.0192486121551699,0.0123140267482155,0.0463117050735861,0.0269716559008807
"Cd2",0.10469698015099,0.0648731262439679,0.0617809214781962,0.111699256666325,0.0576382380506092
"Cd200",0.0881333016662389,0.017844244786593,0.020341049040402,0.0621241865806427,0.0378907882674835
"Cd200r1",0.0919436368869906,0.0597747914956678,0.0110067734225593,0.0471946833066864,0.0309229247250074
