"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"1110067B18Rik",NA,NA,0.0558465998108168,NA,NA
"1110067D22Rik",NA,NA,0.0321845763536215,0.144429945618771,0.0330736044763136
"1110067I12Rik",NA,NA,NA,0.277553209938878,NA
"1110068E08Rik",NA,NA,0.0391821502091428,NA,NA
"1110069O07Rik",NA,NA,0.0234183143278393,NA,NA
"1110070O15Rik",NA,NA,0.0581203646187618,NA,NA
"1190002A17Rik",NA,NA,0.0360772938818771,0.157693853392044,NA
"1190002A23Rik",NA,NA,0.0167943956771853,NA,NA
"1190002C06Rik",NA,NA,NA,0.193867201492882,NA
"1190002F15Rik",0.129575896965495,NA,0.0489411155006646,NA,0.0962873549436796
"1190002H23Rik",NA,NA,0.0324853706374772,0.154049451012675,0.0329282958895571
"1190002J23Rik",NA,NA,NA,0.147801608858787,NA
"1190002L16Rik",NA,NA,NA,0.103863630805992,NA
"1190002N15Rik",0.112840059912594,0.0311722341364139,0.0393409068152719,0.0943327328604785,0.0409146213350449
"1190003J15Rik",NA,NA,0.052312814031217,0.153660581310212,0.0346870210015398
"1190003K10Rik",0.0746789719121629,NA,0.0514763255242641,NA,0.0336353018785608
"1190003M12Rik",NA,NA,0.0295008322326083,0.128028834121168,NA
"1190004M23Rik",NA,NA,0.0281036261050103,NA,NA
"1190005F20Rik",NA,NA,0.0266644759789009,0.113877483513998,0.0241769999967958
"1190005I06Rik",0.130406067730709,0.052855131696714,0.0361118844646256,0.213552124597847,0.0488716300181004
"1190005N23Rik",NA,NA,0.0398456939068656,NA,NA
"1190005P17Rik",NA,NA,NA,0.109140180493293,NA
"1190006E07Rik",NA,NA,NA,0.0648736821685544,NA
"1190007F08Rik",NA,NA,0.0377956117038409,0.299869434612489,0.0356545459854015
