"","GSE33684","GSE113808","GSE104128","GSE97910","GSE70857","GSE62324","GSE57659","GSE39313"
"Cyp2a12",0.235369382405749,0.159877232142857,0.0459613071619879,0.0322970020350232,0.00563517246710394,0.154984356808615,0.0661532961817234,0.00241157556270091
"Cyp2a5",0.0343777870278372,0.162720264317181,0.016724041885905,0.0173214320475638,0.00332020827254878,0.101088432434505,0.0504802843663122,0.00120740541990868
"Cyp2b10",0.0800758294626404,0.25341796875,0.0280175040790646,0.0210939643428213,0.00614382482683501,0.278265746949083,NA,0.00100482315112534
"Cyp2b13",0.0745004275455967,0.314804772234273,0.0699805514772661,0.027971435396369,0.00789856110497488,0.431850226929645,0.0770265736677278,0.00080558539205154
"Cyp2b19",0.141140286589438,0.379857512953368,0.0416517018994344,0.0164741996259453,0.00598939373442988,0.329268054532787,0.0707871615144978,0.000806451612903352
"Cyp2b20",0.0389223766883236,0.372445504087193,0.211516599457028,0.100197873187901,0.106912296347683,1.48253901747344,0.0854677002309431,0.0259383378016084
"Cyp2b9",0.0906314913509286,0.246725731895223,0.0407525194362122,0.0323625395770559,0.0076419447053906,0.129257654658138,0.0561059118086373,0.00180868167202565
"Cyp2c29",0.0624182355966666,0.0713028169014083,0.0290388721683202,0.0135857953451862,0.00376095959485171,0.176887122564695,0.0731485719991998,0.000804721030042901
"Cyp2c37",0.29567647401185,0.248134328358209,0.0375361473587702,0.036526274853636,0.00477692415594759,0.130957458917948,0.0551477247319836,0.00302094522019331
"Cyp2c38",0.0823033706790262,0.482,0.0366439434867639,0.0234781615283553,0.00655495111059796,0.225737871176741,NA,0.00181256713211593
"Cyp2c39",0.0691701195671395,0.358732876712329,0.0328620501533856,0.0251665741704703,0.00872273244592869,0.220029726237189,NA,0.000805152979066005
"Cyp2c40",0.0622826327104998,0.133821571238349,0.0251904094280117,0.014238044498034,0.00409671223590549,0.095931902774783,0.0644228801495067,0.000502815768302465
"Cyp2c50",0.25078059989813,0.156331168831169,0.0258586141070355,0.0211843551338027,0.00577652379954527,0.261665674331441,0.0732360629987725,0.00171095008051532
"Cyp2c55",0.0836114929541977,0.326241134751773,0.0344029256424136,0.0212044571077564,0.00707957281243228,0.273780473648024,0.0912650823050628,0.000806451612903209
"Cyp2c65",0.0880179327568826,0.129545454545455,0.0317436120905119,0.0163455044267253,0.00555016867854898,0.216860354108627,0.0631297114481343,0.000804721030042901
"Cyp2c70",0.213118787898682,0.315174039158811,0.0970737723601945,0.0674078196600188,0.010378801996448,0.16870988709337,0.188446465025843,0.0042247854077252
"Cyp2d10",0.213520001273993,0.233732876712329,0.0655848442017807,0.051036992203308,0.00619517259571048,0.0813557219027589,0.05410133293164,0.00261254019292595
"Cyp2d13",0.081260296719041,0.19892776523702,0.0310896282914374,0.0178805157425546,0.00472881275380081,0.12833674009082,NA,0.00020118025751069
"Cyp2d22",0.169703930118228,0.119910276736812,0.114058555868043,0.466156368714301,0.0393707205738505,0.213141676603473,0.0558347607845501,0.137348555452004
"Cyp2d26",0.137431122913791,0.113744075829384,0.0263817633875508,0.0149911141318472,0.00427400203550831,0.13430656515853,0.0543085617675247,0.000804721030042901
"Cyp2d9",0.453019131393956,0.39080459770115,0.40842164069966,0.103169675989301,0.00843760904394034,0.26071335434063,0.0680887428708517,0.0082131410256411
"Cyp2e1",0.554476104683242,0.41066398133867,0.0587184358943397,3.54422091523092,0.299429844954861,1.22543894540458,0.0615489314663511,0.0640272556390978
"Cyp2f2",0.241929762678546,1.09630532633158,0.1190105219814,0.244774542361473,0.0346960205868115,0.288310482189395,0.373795836423324,0.0672295581513459
"Cyp2g1",0.054446441040144,0.156291611185087,0.0401407706074224,0.0137765663199605,0.00362542935880533,0.11695808733257,NA,0.000804721030042901
"Cyp2j11",0.0429240299381959,0.178838951310861,0.0331815590450467,0.0105140623137248,0.00373391344759589,0.136241625488483,0.0691598703848196,0.000502950643776795
"Cyp2j13",0.081230620961057,0.228221957040573,0.237560159915698,0.022415325034104,0.00789076172228597,0.129355121015367,NA,0.0016094420600858
"Cyp2j5",0.0827942178270426,0.299542682926829,0.018682065892038,0.0200468347124867,0.00644338387992425,0.177520268298507,NA,0.00080601826974743
"Cyp2j6",0.0551827449059888,0.313858695652174,0.0212555672660433,0.0134649816985092,0.00514682993222011,0.233708722616867,NA,0.00080558539205154
"Cyp2j9",0.165004160755482,0.127590453541702,0.256719285491426,0.0992939736613587,0.0643932835292526,0.0970939857705434,0.0652286274739537,0.0110180412371134
"Cyp2r1",0.0711677251732103,0.274739583333333,0.0494294569378269,0.0160845759627052,0.00459359228373894,0.296749044496227,NA,0.000804721030042901
"Cyp2s1",0.152769022208231,0.905870752427184,0.188719612122036,0.0657614312939876,0.0511623840423957,0.151732489939645,0.112316326964717,0.0059904153354632
"Cyp2u1",0.132568294369192,0.262057086614173,0.0430213251661452,0.0843608691106598,0.0193478589508819,0.162362859769313,0.0699855930429453,0.00100536193029485
"Cyp39a1",0.0546554731736326,0.114619006849315,0.0415648768567428,0.0245015730744908,0.00482438555215553,0.149673442831911,0.0447354759407279,0.00170865719646209
"Cyp3a11",0.0762071897608786,0.20324427480916,0.0341735039861232,0.0248549740989891,0.00483220343719011,0.150801272925404,0.0656565075924993,0.00100644122383247
"Cyp3a13",0.0946829897178357,0.119711538461539,0.0260735676826069,0.0198834187055149,0.00390964256413804,0.174535971524314,0.0441166405611728,0.00160771704180061
"Cyp3a16",0.0756989639074616,0.203655352480418,0.0562096275830727,0.016399445234657,0.00699120783381555,0.318948609850344,NA,0.000804289544235908
"Cyp3a25",0.189506843650231,0.216642228739003,0.0396209111635726,0.0225519702694976,0.00715509194225173,0.243250477452073,0.0829734726259812,0.000805152979066005
"Cyp3a41",0.0643620041010693,0.317307692307692,0.0386093080917704,0.0139343079261377,0.00565409946031642,0.268350344160102,NA,0.000806451612903352
"Cyp3a44",0.090838619722028,0.283288043478261,0.0252206473948167,0.0158690588357917,0.0068574044240519,0.172407013111685,0.0691734875382987,0.00160771704180061
"Cyp46a1",0.0678648097244792,0.307036247334755,0.0368193670791432,0.0204225138834234,0.00437961976270004,0.183569622608324,NA,0.00100536193029485
"Cyp4a12",0.072648220584506,0.180204280155642,0.0358497053271416,0.0354337528855074,0.00623562087034399,0.207548131830684,0.0697539854617174,0.00100482315112534
"Cyp4a14",0.261452149517319,0.237399193548387,0.0264689972335246,0.0616888184701258,0.013410512832592,0.150458973323584,0.0765541764657949,0.0024141630901287
"Cyp4b1",0.287111386402314,0.786704233932379,0.34896792249712,0.219747723665075,0.0712732806009427,0.871526744908818,0.0661374247401421,0.0191406249999999
"Cyp4f13",0.077826194199426,0.0894858272907053,0.147477277762252,0.22181731391728,0.0347894756046793,0.0882376919307114,0.0324783559958103,0.0446383726770467
"Cyp4f14",0.127061201895891,0.258571428571429,0.0191407844407883,0.0419929593657985,0.0081483723155089,0.422750600039206,0.0604585470360924,0.00180868167202565
"Cyp4f15",0.090157837055379,0.1298751950078,0.244186735521196,0.0449794738068274,0.00750005076940081,0.125993985330335,0.0624440477413012,0.00180868167202565
"Cyp4f16",0.0801851143366945,0.0751050420168068,0.159159536355334,0.0515265926482113,0.00858845712545207,0.194750937536868,0.0482923952721172,0.001998933901919
"Cyp4f18",0.0920562973404174,0.399680330951486,0.0786214929697434,0.213477666040349,0.0355963487371672,0.210207821998625,0.0715739079145689,0.00260416666666672
"Cyp4v3",0.147636755888962,0.159720443192007,0.161653601480663,0.18838384702572,0.0497017274171558,0.297111865548215,0.0730041972218869,0.05882728666326
"Cyp4x1",0.0561857851843246,0.138779527559055,0.0302426074113574,0.0170316965287122,0.00527952004876262,0.189900196038701,NA,0.00100482315112534
"Cyp51",0.254748934121203,0.448130311614731,0.360853113493538,0.157834467483885,0.020478036447466,0.17010439742808,0.0640613509325162,0.0495756172839506
"Cyp7a1",0.142608744813223,0.228911042944785,0.0455543275667984,0.033309979630074,0.0048276327336798,0.201437338704808,0.0743790774986855,0.00201180257510718
"Cyp7b1",0.432961160786291,0.2903299031477,0.323565628382984,0.190895700960834,0.0114364333552548,0.213626106712591,0.0670507129268146,0.00895700636942681
"Cyp8b1",0.197390227725839,0.273353751914242,0.0191375638375922,0.0662022244595401,0.00824706351158498,0.217698927832157,0.0593011218771502,0.00220706260032102
"Cypt10",0.0701781065725153,0.247058823529412,0.0418559007860127,0.0235511579914272,0.0079624714523794,0.27248152223572,NA,0.00100644122383247
"Cypt6",0.0691890008769507,0.257142857142857,0.0594584746222091,0.0200962514060897,0.00573548136657689,0.227365766787653,NA,0.000805152979066005
"Cypt8",0.134597386683822,0.239285714285714,0.0692401383270277,0.0191586570189518,0.00730636321116694,0.311476562572799,NA,0.00100752283718425
"Cypt9",0.0655703547052251,0.315072639225182,0.0443766366158694,0.014654044244419,0.00676918513773507,0.151002297738926,0.0673696856769998,0.00020096463022504
"Cyr61",0.137300529894433,0.742440198585828,0.765960763968941,0.110479363830435,0.0316242414963088,0.344063241114841,0.0900094012044687,0.00200320512820516
"Cys1",0.0991287981226238,0.139358108108108,0.0471337946113899,0.0275927702122594,0.00540336171655989,0.241343982561186,0.0620480382022199,0.000805152979066005
"Cysltr1",0.165820887128107,0.545335429769392,0.104654913675825,0.0955708769725097,0.0179190940811435,0.169817025236705,0.0627108995094979,0.00560298826040557
"Cysltr2",0.067289836956157,0.214048672566372,0.0507520353249621,0.0175371383756136,0.00557237204182721,0.201589001229402,0.0646503353051369,0.00100482315112534
"Cytl1",0.22589083072193,0.302480230050323,0.32065239427151,0.0644820137966739,0.0149862669180429,0.241729293123876,0.1616272189531,0.00420000000000002
"Cyyr1",0.0478333969708062,0.201030927835052,0.0339766349372309,0.0234660684875781,0.00521304702688128,0.10657339944074,NA,0.00100590128755359
"D030010E02Rik",0.0348363028158888,0.182765151515152,0.028736066514054,0.016680755595193,0.0032502435297416,0.0983328449757859,NA,0.000804721030042901
"D030011N01Rik",0.0549596589830427,0.321138211382114,0.0612054657217648,0.0143396720781523,0.00398099569713892,0.145128453414333,NA,0.000804721030042901
"D030011O10Rik",0.0505669889637519,0.269162924951892,0.0804347715016248,0.0296515190651863,0.00689484518209542,0.10952469461193,0.0466540953775017,0.00320941428189349
"D030013I16Rik",0.0629848843393454,0.409812703583062,0.382535583997185,0.0800397967803721,0.0114831232080788,0.211263342023097,0.0706308445092757,0.00100590128755359
"D030015G18Rik",0.102001866075684,0.138837898898616,0.160261379577067,0.11170760962792,0.0210819596525148,0.109461508390496,0.0459569030593979,0.00357142857142857
"D030016E14Rik",0.102771878868985,0.231877323420075,0.0372692475100494,0.0254076892253284,0.00592504883067116,0.190678603433785,0.0622119487851749,0.00180868167202565
"D030018L15Rik",0.080492328453097,0.329899777282851,0.0177898735322641,0.014581153338028,0.00542967387414328,0.201536985421085,NA,0.00160771704180061
"D030028O16Rik",0.097788436035514,0.19093365355749,0.500085697234732,0.142235426642678,0.0276425042738311,0.154421954314935,0.0655734330896037,0.00608320251177398
"D030041I09Rik",0.0837256806865807,0.211829268292683,0.0494658208783067,0.0134892527176254,0.00500483449411555,0.114770170979464,NA,0.000603864734299397
"D030041N04Rik",0.0735600795548959,0.31198347107438,0.0442075495362415,0.0179235905419311,0.00547213274216682,0.467075069806316,NA,0
"D030051D21",0.117545796552544,0.126418152350081,0.208740743108759,0.102453980830691,0.0153973581911653,0.218116726777292,0.0468006030175313,0.00686095138525878
"D030051N19Rik",0.0412823782723252,0.162095783872288,0.0949250527850961,0.0531454964861431,0.00928970537481041,0.237121372093046,0.0390840490658662,0.00268211920529811
"D030056L22",0.0416743375285011,0.187611181702668,0.152360343343065,0.0952159171806469,0.019263095601688,0.142941301140552,0.0248311871577327,0.0273605150214592
"D030060M11Rik",0.101661658450574,0.248610814276555,0.106509244361317,0.120588433119038,0.0175361410214415,0.117249158080253,0.0418015118987048,0.00239361702127654
"D030069K18",0.0592166788028747,0.111607142857143,0.0433695156305046,0.0250492734193064,0.00526342097932269,0.129920094529275,0.0704475688913091,0.000803427959292966
"D030070L09Rik",0.0625205479650698,0.0660443203629383,0.129546595785992,0.0578713812173628,0.0098588533652728,0.166797661066239,0.0268847153178131,0.00939679669336088
"D030074E01Rik",0.0612784001823233,0.160810005955926,0.11930861630895,0.0554564556555139,0.0255713915248448,0.17288220301596,0.0530518280023363,0.00499201277955272
"D0H4S114",0.0764598851115369,0.313639773100183,0.386495717743887,0.439350383116654,0.0724319322830336,0.220574306905856,0.0825859305534991,0.110939431396786
"D0H8S2298E",0.0633771760805818,0.104713268365817,0.0760910577999951,0.0656579235842162,0.0149394381778991,0.211185357806368,0.0480373082125572,0.00338555496548051
"D0HXS9928E",0.0331432452942985,0.220075175478673,0.160260860932617,0.125675608754144,0.00935832010101207,0.12798863508142,0.0201579607071961,0.00506885998469779
"D10627",0.0584532716319524,0.129880511612252,0.093818965097413,0.0862773169033074,0.0299966555690281,0.165537480574998,0.0417182534470463,0.00851822503961965
"D10Bur2e",0.0836249450414287,0.232378854625551,0.102355986759647,0.0622134624371389,0.012966336595239,0.12034440904139,0.0577203472742057,0.00160599571734472
"D10Bwg0791e",0.123540518916104,0.367302052785924,0.0535050047868489,0.0162883973932843,0.00567468427732398,0.146879076512591,0.0657132290287118,0
"D10Bwg0940e",0.105977892959174,0.0742364253393664,0.251006953294413,0.0678567011649529,0.0153117719042064,0.254908733949431,0.0541689319888862,0.0033909574468084
"D10Bwg1364e",0.0528676519633278,0.196598066175818,0.153584886624791,0.163934491530888,0.0307376596402846,0.113817099009724,0.0355123354470605,0.0140837804374742
"D10Bwg1379e",0.106550796975373,0.236505681818182,0.239351082032885,0.0221890946349988,0.00866032162338356,0.207069335812865,0.0831780448891364,0.00100482315112534
"D10Ertd214e",0.140708831471089,0.368958830548926,0.40969957093099,0.658117191071368,0.0937899934882273,0.16258613530439,0.056706876905092,0.0289161008729388
"D10Ertd322e",0.127137434442388,0.1421434169279,0.0729630993683921,0.632869406080421,0.117242903226758,0.0432920876219529,0.0369836154045062,0.0601446099912356
"D10Ertd438e",0.133027190482139,0.159965199398044,0.275217332926977,0.132436684842823,0.0335950974016795,0.103574982081821,0.0683704570612135,0.0224769467213115
"D10Ertd610e",0.0809535727085025,0.176493305870237,0.0459181733039256,0.0258027869091177,0.0061108161772546,0.166136519684632,0.0550057842544778,0.00100267379679139
"D10Ertd641e",0.0856513166899538,0.111569959285771,0.143460548869872,0.208352661502234,0.0496152659075283,0.0802535918435764,0.0308654653941981,0.0244807121661722
"D10Ertd802e",0.0591340248315039,0.270380434782609,0.124717762289268,0.0176038495017899,0.00889507118314935,0.319005777452544,0.0588595679700739,0.00160771704180061
"D10Jhu81e",0.124537774229378,0.369554993827523,0.140174726262637,0.691083436483491,0.115978834481685,0.0859825985662692,0.0301089660017523,0.0377598858540563
"D10Ucla1",0.074840417247138,0.377577546704265,0.131471820465058,0.294242694160054,0.0343874071071333,0.308307129705895,0.0255739063850854,0.0703727506426737
"D10Ucla2",0.0706840072153019,0.182038834951456,0.0380352712708506,0.0245045385542165,0.005501458962979,0.145688898388864,0.06604410515117,0.00120708154506428
"D10Wsu102e",0.0744898525877385,0.201242006886375,0.0928132407582389,0.0560088522643561,0.0068448675737334,0.040128038099465,0.0395941199372974,0.00258209745762717
"D10Wsu52e",0.0977679199626962,0.172925957321343,0.170628074342838,0.11667507455561,0.0194030586107838,0.0608293022384686,0.0426640693419424,0.035801509769094
"D10Wsu93e",0.117338530037859,0.102885525070956,0.085843459760901,0.0237867993224441,0.00573191144888556,0.188103834411746,0.0616587682542094,0.00160513643659708
"D11Bwg0280e",0.0440449886829417,0.225294853466762,0.133728916576705,0.0775402662047068,0.0105100168594565,0.081035544004165,0.0393089828767249,0.00307052297939766
"D11Bwg0434e",0.0889419771432333,0.143179918503814,0.401081091512494,0.176240040049677,0.0322047519437841,0.259986789742425,0.0395986620368786,0.00898617511520743
"D11Bwg0517e",0.307346599471169,0.143210197710718,0.815541639169891,0.0218316736670438,0.00638770756689955,0.137555795652455,0.0676552673878429,0.00301608579088469
"D11Ertd18e",0.116507762197068,0.164816232771822,0.183838128018378,0.119003789690449,0.0200730337790022,0.194161257074872,0.0582517447876882,0.0130469161834475
"D11Ertd461e",0.0738294079595825,0.42175572519084,0.027588178636163,0.0198791937642984,0.0035521407704431,0.225457902826645,NA,0.00100590128755359
"D11Ertd497e",0.138383987005038,0.127509737549847,0.0950689860518925,0.183239937648606,0.0436776871629068,0.0763628500380152,0.0358641114083159,0.0412987918215613
"D11Ertd603e",0.117469030422215,0.467738095238095,0.6169242554664,0.0588851487774352,0.0198971660391718,0.287319139477723,0.0631744954894446,0.00528996865203768
"D11Ertd636e",0.0589577266455351,0.18327861163227,0.0682993590896691,0.0257592063647929,0.0127527024453714,0.171755479959058,0.0630722519140111,0.00241092954728096
"D11Ertd707e",0.0852348949193903,0.222375452508188,0.0980884990431598,0.127787172736937,0.0174704254913185,0.114426357217595,0.0326905620243736,0.0317829457364341
"D11Ertd730e",0.15566371316328,0.13429584011155,0.0387287552706981,0.0251447844705271,0.00489888121109203,0.100551712689019,0.0336842539380224,0.0017956903431763
"D11Ertd736e",0.170458748445564,0.505520358852228,0.377265561157624,0.375792233017178,0.0423455634260858,0.209559377883804,0.056988296430741,0.10903443766347
"D11Lgp2e",0.0795657857850913,0.272332045184305,0.116510237051116,0.103957577173743,0.0181285852483853,0.139265200005079,0.0519942322981741,0.00797448165869215
"D11Moh34",0.0909083825667293,0.208141691394659,0.503263624766398,0.113248535912643,0.0316234399632492,0.148959374054461,0.054702931467646,0.0142161885245901
"D11Moh35",0.0672018170248429,0.234245152354571,0.0937730779695274,0.032046191368043,0.00666313899755096,0.201672021405863,0.0324509522280377,0.00179856115107906
"D11Wsu47e",0.15272387500862,0.184236829727187,0.421114102766175,0.0862512678630653,0.0148479518770109,0.116661083142981,0.0247909414571747,0.0073548640167364
"D12Ertd551e",0.0384344141927357,0.235362350861688,0.0591117099080749,0.0497496098349721,0.00744491458939449,0.134944272918633,0.0393888615640163,0.00129930703624743
"D12Ertd553e",0.0718665395845417,0.251029299119111,0.240464265880396,0.276651474106612,0.0403232908541326,0.190200849587512,0.0409389066533419,0.0479716276754606
"D12Ertd647e",0.0764459553264137,0.163842894146705,0.111868416047043,0.443341045206531,0.036088319088319,0.0523751324291736,0.0219477007656639,0.155966195761857
"D12Ertd748e",0.0484036846458975,0.06564807219032,0.0438211745420579,0.0506756273939247,0.00777906659709819,0.123807083433303,0.0244174595545008,0.00169457735247211
"D12Ertd771e",0.127066422202252,0.123502604166667,0.718222809094928,0.10609646530281,0.0207560264691171,0.316589039481056,0.0558523585865049,0.0209835861725939
"D12Wsu95e",0.0454830267315231,0.591116173120729,0.37026779326207,0.0977334555770766,0.00955951494908054,0.275674741100247,0.0561661053895245,0.00398089171974514
"D130016K21Rik",0.0693248268722809,0.180164319248826,0.0279005438341989,0.0237664001390994,0.00572638307668678,0.209609086181857,0.0516709024812758,0.00361155698234349
"D130029J02Rik",0.0524255924220872,0.335427135678392,0.0369269284384295,0.0172478153302326,0.00570067814505916,0.111388089529123,0.0856332876962657,0.00100698174006439
"D130040H23Rik",0.0605958270254846,0.256437768240343,0.0438071986963869,0.0249694725382104,0.0060747521096927,0.0893915300267721,0.0775343690415095,0.00160685591858593
"D130043K22Rik",0.0639234295157605,0.233166189111748,0.0477800661798927,0.013240947937047,0.00756282712474604,0.203363240692012,0.0874241075513602,0.00100590128755359
"D130049O21Rik",0.119050414766083,0.0830039525691699,0.0541162643384288,0.0241518499463038,0.00668137780872851,0.188746767898996,0.0834900955762701,0.00160771704180061
"D130054N24Rik",0.114199209618425,0.183518458020255,0.0739061664160218,0.0982467175963583,0.0189931380172757,0.0783545878912039,0.0421973836437361,0.0167147351861563
"D130058I21Rik",0.117145188704641,0.635137106184364,0.233319473623816,0.321097307289554,0.0144952326863182,0.219969633401305,0.123839656835875,0.0516550987720235
"D130059P03Rik",0.0963673800981724,0.278392013739803,0.398696164296644,0.0579510888977127,0.0108802508312833,0.109100370352021,0.0489531742484578,0.0119639121338912
"D130060C09Rik",0.0393453914547099,0.167740046838407,0.0257905596882093,0.0150052176788451,0.00410376142321016,0.189288181740425,0.0498002055455395,0.000804721030042901
"D130060H24Rik",0.06359194347875,0.229899497487437,0.0429440951145064,0.01446297410636,0.00495344072549187,0.202403272754213,NA,0.000804289544235908
"D13Bwg1146e",0.163526773589753,0.580515638207946,0.346788766586291,0.0758924492040084,0.0791786713284226,0.208063820430622,0.067595274559813,0.0302197802197802
"D13Ertd608e",0.0957907829927644,0.241168478260869,0.0261177793000034,0.0189799575665908,0.00528018592690741,0.287682871660924,0.0896918415328041,0.00100644122383247
"D13Wsu177e",0.0923284930037115,0.210601719197708,0.0369118232507755,0.0171179380119769,0.00468991642495324,0.0874854350863627,NA,0.000804721030042901
"D13Wsu64e",0.0714233938487978,0.415105863192183,0.0604369718174986,0.0249922454800475,0.00631903936087734,0.254642786197705,0.0416631606890853,0.00120481927710848
"D14Ertd171e",0.0598968043350322,0.262327981651376,0.0623766641820653,0.0219508852441117,0.00573849098835997,0.148748038781153,NA,0.00100644122383247
"D14Ertd226e",0.0623113062299723,0.149544999165136,0.104691022855992,0.177386418766578,0.0185789510409346,0.133149037058837,0.023035855999619,0.115456821026283
"D14Ertd231e",0.0888006608993779,0.139227642276423,0.103120534819311,0.0334443832417908,0.00874591091983992,0.190285061394173,0.0353686523975628,0.00338735387885232
"D14Ertd449e",0.210568361781716,0.268488353477948,0.373799042287232,0.251641408010196,0.0506846786646929,0.38372000347952,0.0673302778172074,0.109920058139535
"D14Ertd500e",0.0636003424038573,0.19831136738056,0.032519476815301,0.0274844071551084,0.00767954815469946,0.229513420157893,NA,0.00020118025751069
"D14Ertd581e",0.0899831306462459,0.170715065502183,0.091943981951287,0.0308675574230017,0.0103928811648211,0.133864237485831,0.0335422489629366,0.00179521276595737
"D14Ertd668e",0.115425195483739,0.114434097421203,0.0591119411731732,0.0953171505000768,0.0206662793532338,0.203153942606166,0.0380207867880232,0.0162569389373515
"D15Bwg0669e",0.0680330522548882,0.164800995024875,0.0695029726990177,0.0173871863854752,0.0067119927846688,0.208689027317881,NA,0.00200964630225069
"D15Ertd366e",0.0938410647300974,0.269150521609538,0.0818310953918804,0.242643187150002,0.0567764931727027,0.147211137115316,0.0482083223826182,0.0217955371043073
"D15Ertd405e",0.0974066718648028,0.200402352212937,0.181821038733888,0.128148871902877,0.0201543257499799,0.16062075165909,0.0306918317428137,0.0522827687776142
"D15Ertd621e",0.134724124853983,0.507560269753611,0.433532737712473,0.182573009663417,0.0179883925886141,0.100891325448934,0.0385090882261285,0.029422788605697
"D15Ertd682e",0.0649060259468504,0.271431727794962,0.200067547708643,0.0577737718726626,0.0246049030597623,0.126565174888722,0.0456030201476817,0.00267857142857139
"D15Ertd735e",0.0749330510893146,0.261078042328042,0.1815045822235,0.108329141253016,0.0123620023554534,0.221204000924283,0.0476335885409129,0.00737639553429022
"D15Ertd781e",0.0553472536605018,0.289946230375525,0.143907163282537,0.14296842475403,0.0168115245411887,0.0671075067520989,0.022389333926053,0.0140951276102087
"D15Mgi27",0.111465754143818,0.0680349031331288,0.192606755264504,0.212921105904227,0.0372124329745974,0.130722513711094,0.0376549145821389,0.0212409886714726
"D15Wsu169e",0.0979097393729762,0.460252879318979,0.250315169185456,0.158701464669028,0.015373754916047,0.126095842412489,0.0540317978251508,0.00320170757737467
"D15Wsu75e",0.0681887263673363,0.157460520987987,0.116423335198987,0.126027533858357,0.0351518848011169,0.364478886917973,0.0448277769227843,0.0128705148205929
"D16Bwg1547e",0.0392368929313849,0.0995359062042013,0.0747359956126033,0.0792827819707979,0.00977047449356739,0.133738457329136,0.0256484286190892,0.00923500130992924
"D16Ertd472e",0.0796638252841536,0.491418150611457,0.184333600358147,0.211662074064916,0.0365579274513119,0.166968021047649,0.0411802868362289,0.0320886075949367
"D16Ertd480e",0.0786474668365027,0.282312925170068,0.0524488220354452,0.0179502641718275,0.00605142983284702,0.281317103227978,NA,0.00020118025751069
"D16H22S680E",0.107389180875815,0.20177674728428,0.158628900678233,0.130153643658395,0.0182631992760354,0.0431917894006394,0.0215582435294708,0.102519204699503
"D17Ertd488e",0.086617459493647,0.184281115879828,0.0355217153105794,0.0196367129528833,0.00431747786111487,0.211616619499561,NA,0.000804721030042901
"D17H6S53E",0.0738160125678926,0.220588235294118,0.042335041746522,0.0237972590282947,0.00519107506109038,0.144875184007278,0.0847634914403658,0.0016094420600858
"D17H6S56E-3",0.106502758162648,0.178398058252427,0.06249488720867,0.0204509440433607,0.00789610289627482,0.279379941090917,NA,0.00160771704180061
"D17H6S56E-5",0.0882733657029775,0.231690777576854,0.341889466211761,0.0809587764216969,0.0197751437645602,0.264841314742663,0.104257848279984,0.00340363053924189
"D17Wsu104e",0.128356273197451,0.179572713643178,0.230021531305902,0.19345095823417,0.0177019355112387,0.0887502418350995,0.0313081691066738,0.00928792569659437
"D17Wsu155e",0.135508044349952,0.224341383095499,0.105627207028851,0.0548037620688952,0.0110472475126627,0.148623523195076,0.065899836097632,0.00538277511961715
"D17Wsu92e",0.124516984512809,0.319107452339688,0.176633422690973,0.099562033615205,0.041690964891371,0.106610166833112,0.0419954619413131,0.0105718085106383
"D18Ertd653e",0.0458240927571922,0.11992385786802,0.0291102041459049,0.0145314928769071,0.00457396162946485,0.235066227562134,NA,0.000503355704697958
"D19Bwg1357e",0.054431860911175,0.134307216848853,0.16609661663449,0.245457436008857,0.0203937734241204,0.054477972931601,0.0194877056817432,0.0475810132359653
"D19Ertd144e",0.0693426160401533,0.287548118713523,0.17888471541848,0.14105109315026,0.0306554415786459,0.183061822412522,0.0265309873267337,0.0236291486291485
"D19Ertd386e",0.1022254037204,0.193181818181818,0.0417321408634702,0.0326299432359023,0.00551769782442686,0.206020326802063,0.0562555270147584,0.00100374732334041
"D19Ertd678e",0.0845418667561977,0.22796678274846,0.109853531489712,0.178398316014351,0.0152336236897268,0.127010303836324,0.0413750087849295,0.0490045941807045
"D19Ertd703e",0.0437267724815619,0.0996248470406389,0.235729275292401,0.0784212229649427,0.0158389617078358,0.137972915874837,0.028540335048431,0.0280649926144757
"D19Ertd721e",0.118380666203705,0.149622383812234,0.321137797676476,0.11640583080751,0.0280608574160547,0.146889284404125,0.0187250106851245,0.0310975609756098
"D19Ertd737e",0.127580308081828,0.151351351351351,0.0398257511578363,0.016460463652965,0.00457398987192648,0.145224803611065,0.039424653832654,0.000803858520900304
"D19Wsu12e",0.115255127023691,0.272547795028491,0.216950729722322,0.16661368848967,0.052342209322048,0.108222291165004,0.0475786478058775,0.155537121526338
"D19Wsu162e",0.0785307312954335,0.158814303638645,0.0907003629623204,0.322994971079925,0.0421188543671611,0.0841995236256891,0.0218209640907585,0.0296868846002363
"D1Bwg0212e",0.10525947802394,0.0620906113537118,0.136851935195203,0.0410865953281196,0.00769414633827274,0.0405537594105257,0.0377859653580073,0.0109300476947535
"D1Bwg0491e",0.0791267833514576,0.288180515759312,0.270264414404005,0.076614363764591,0.013809681545235,0.147578910010319,0.0565030540120812,0.00551760378349962
"D1Bwg1363e",0.137469501873456,0.16144489495024,0.253458272314749,0.101947735173614,0.0176317199275153,0.161673855969999,0.0815790793751387,0.0065824468085106
"D1Ertd161e",0.0813776609602121,0.139519781537232,0.0675121782991818,0.0647041428135732,0.0108062781803296,0.0508019279374596,0.0310930581872466,0.0247047244094489
"D1Ertd251e",0.0393618110933885,0.11152397260274,0.175021395794096,0.0885821683621978,0.0133364701312097,0.107224180043312,0.0377737402788259,0.0153531218014329
"D1Ertd622e",0.0583549707950305,0.135255417956656,0.0343664670093204,0.0225302559951824,0.00454424784784963,0.134502338900913,0.0662748659871532,0.000804721030042901
