"","GSE27916","GSE27657","GSE71416","GSE9624"
"AC078842.4",0.0120841186626486,0.302875967140557,0.087104162662036,0.643306930976942
"AC078883.3",0.0121863740140578,0.311261921334993,0.0114865861507583,0.837480631051422
"AC079305.10",0.00997194702236847,0.28276258503689,0.247066634707422,1.4724668725664
"AC079741.2",0.00945594632858996,0.427961951180368,0.129210488936786,0.896858956996061
"AC079767.4",0.00928678893849481,0.0698848536595846,0.0190057255343127,1.84921369444726
"AC079807.4",0.0100986619573152,0.232217858879143,0.116840316394864,0.969740456474494
"AC083843.1",0.00926298051575218,0.0505049546786851,0.0810539156142755,0.795444914725002
"AC083949.1",0.0134954052935313,0.0528587082732716,0.172765117724597,0.682883256747855
"AC084219.3",0.00819674194597172,0.136756767760312,0.0357262210778443,0.633676798363475
"AC087501.1",0.00951681900413843,0.386097758484174,0.0526088522705788,1.15653204612733
"AC090627.1",0.0082428352363666,0.220583125059853,0.0966031645208584,1.11842104432218
"AC091133.1",0.0134345870439354,0.0745482338549183,0.149455500453858,0.798159655675339
"AC091633.3",0.009121303240256,0.12996107290442,0.155582725631388,1.62494456835211
"AC092155.4",0.00864387129763381,0.251992864519053,0.0522166419133188,0.491642034585328
"AC092192.1",0.00947453555204258,0.326969104338668,0.218101071997415,0.569779321346305
"AC092620.2",0.0168888305969614,0.124637987822529,0.181035703395931,0.704210448543135
"AC092660.1",0.00995802129793797,0.0964452620418774,0.120440560999613,0.661027457621236
"AC092667.2",0.0102595460033231,0.299620859606545,0.0599331636083243,1.98859243412534
"AC099684.1",0.0128872787355351,0.137983069207536,0.126910153899416,0.43865856757723
"AC099850.1",0.0102052414019028,0.0222179922645076,0.0632298201140306,1.81515960249302
"AC100830.4",0.00959840806738553,0.228618810383778,0.00309939102821178,0.85643388709777
"AC104537.2",0.00913053189115588,0.135685409632856,0.138693067839005,1.20923242255718
"AC104667.3",0.0120861503110666,0.125298594003571,0.0857609702787425,0.5911222894199
"AC106801.1",0.0139492009525121,0.0824164556513199,0.0370419762019837,0.985312753925259
"AC108056.1",0.00884332276085394,0.137096639303449,0.123384239555418,1.28996059398546
"AC112198.1",0.0097383267471242,0.151155045890834,0.0292958180873916,1.9382678507453
"AC114730.11",0.0101246920153184,0.636502363589436,0.0803685211141371,1.43845755764636
"AC114752.3",0.00932496048454776,0.177179517506537,0.0304426045519772,1.18126511359261
"AC124997.1",0.00963107444390342,0.492273619962441,0.0225923840410921,1.88150355120726
"AC128677.4",0.0130982280170998,0.126852793156805,0.123153389215691,0.269288072909115
"AC136289.1",0.00979937611579703,0.280935342263778,0.124865540391753,1.06481418132088
"AC139100.2",0.00824794839454679,0.180651722768134,0.0546590701243438,1.38634465716684
"AC139100.3",0.0113436833135814,0.170479826548783,0.0925011510400809,1.24510912635752
"AC141928.1",0.00720131421879571,0.086379776670955,0.0970804315954112,0.576380654661102
"AC144652.1",0.0113404186139902,0.0579578388664941,0.0285729997530818,0.95956621248717
"AC145343.2",0.0129016904375043,0.19875246094955,0.155702261191812,0.88823063758755
"ACAA1",0.0175561752027559,0.0435373785289969,0.0323055060444061,0.28984032129893
"ACAA2",0.0184252508615833,0.11317293864695,0.0767268032011872,0.249880493178155
"ACACA",0.0392707334609445,0.0634503809411993,0.136816322589421,0.392750446054131
"ACACB",0.0613338081015879,0.0253433599747206,0.0273006758240405,0.796049559146461
"ACAD10",0.0106801252013444,0.173302125390965,0.017210910014853,0.387895002171033
"ACAD11",0.0333640778572805,0.103215971764712,0.0235202486587121,0.534683613296781
"ACAD8",0.0234054179994554,0.159577087277512,0.232144598437724,0.478423444382484
"ACAD9",0.0187872234656298,0.0322641200785554,0.0587112222948285,0.17244430229341
"ACADL",0.033073365349693,0.045827986378135,0.0219893314295273,0.536336920036527
"ACADM",0.0672822419577423,0.197328898513625,0.0631963444479746,0.378049908935059
"ACADS",0.0264760897684695,0.219208466868739,0.10302505141818,0.596004558221491
"ACADSB",0.0200159694149446,0.0165582854722171,0.0822929240629008,0.4261182964553
"ACADVL",0.0405775296065966,0.176219075595784,0.0108756581335526,0.280775390362262
"ACAN",0.00903626182582418,0.238067080654222,0.00295517914713016,0.679731516594183
"ACAP1",0.0111775709057453,0.142967287646813,0.081029785322785,0.585440976498225
"ACAP2",0.0126165297639904,0.176826810561777,0.193069470430405,0.190885265932939
"ACAP3",0.0125522367976519,0.100835884287421,0.0434522894010048,0.545206497294269
"ACAT1",0.011624406306567,0.24047309676674,0.0767231645860524,0.202309751160846
"ACAT2",0.0214336664640728,0.0774170007530535,0.0384723247343315,0.682115976182987
"ACBD3",0.0307282397956452,0.108492755730815,0.0566234591052268,0.267029448645422
"ACBD4",0.0122032818027079,0.0850402438846187,0.0474376660581273,0.508393841998303
"ACBD5",0.0184065666520055,0.125868983081461,0.0900905672036497,0.183985355374661
"ACBD6",0.0133327914679884,0.069788951508677,0.0450590118124853,0.289149127964619
"ACCS",0.0354133948754105,0.315792790233631,0.0755292958768853,1.2648622161916
"ACD",0.0143813080273492,0.122822048852005,0.091624386271533,0.409262869221861
"ACE",0.0171701219376265,0.099238405191181,0.0709363444405008,0.534045645038454
"ACE2",0.00834569716023595,0.0822166729598568,0.192276298345789,0.619397794684053
"ACER1",0.00937567273090614,0.108350352406164,0.0556303956656345,0.411444041988693
"ACER3",0.0289082397647108,0.0677987568428779,0.0505091456193142,0.177893965345877
"ACHE",0.0126077522927215,0.119771181874885,0.0623808587757276,0.902586857146582
"ACIN1",0.0229956738696259,0.0896480104419726,0.0404339663077953,0.419727550653139
"ACKR1",0.0434727636997445,0.157598460636737,0.129149449768205,0.919719122361536
"ACKR2",0.0104369444343073,0.11370694728161,0.174720653598241,0.586259727516491
"ACKR3",0.0291880167471668,0.261823129919421,0.180910596963938,0.614201146235972
"ACKR4",0.0151496239564966,0.565914110544374,0.147909471349172,1.61159015538558
"ACLY",0.038242208078355,0.153300198141804,0.0346176617883241,0.681514220939042
"ACMSD",0.0102347612858633,0.156351922360566,0.0470001489949446,1.09934003790557
"ACN9",0.0178067786709143,0.0447808799619839,0.0717574967046343,0.507384905336172
"ACO1",0.0303829377544373,0.307335576675581,0.0352321482762455,0.949641613941842
"ACO2",0.0313146994402554,0.248524510044133,0.0236188917812655,0.476994771395454
"ACOT1",0.0676394324418534,0.162397735036839,0.185050451331677,0.483880862468784
"ACOT11",0.00597723808274382,0.253440809093523,0.0634361098979206,0.397707819527959
"ACOT12",0.00946674886833538,0.507728709689582,0.11762085860557,1.0498903271947
"ACOT13",0.0358562624308116,0.0687849629303624,0.0499183754829143,0.402631452789992
"ACOT4",0.0249467888715919,0.063187056956435,0.0902964455072648,0.576139060640424
"ACOT6",0.00905814496479758,0.345662113138753,0.0542937576632935,0.799994653315484
"ACOT7",0.0107632635804837,0.315875886377757,0.0466653957677768,0.474950595448253
"ACOT8",0.00822504334718969,0.109279673303551,0.0415667274734875,0.320897248761404
"ACOT9",0.0183537142169364,0.0794200300017514,0.0969418412136162,0.374519152113888
"ACOX1",0.0540509119796233,0.130954731914085,0.0337463341208921,0.572088008765638
"ACOX2",0.0254993330128277,0.0742246653783057,0.0325071534929579,0.559681606027586
"ACOX3",0.0118221851730857,0.168610907042546,0.0704417848484069,0.520131341218568
"ACOXL",0.007199197727742,0.42057547844022,0.0292384557844248,1.01087683529911
"ACP1",0.0182157141946192,0.0728920546543587,0.0768498104321633,0.248522247044416
"ACP2",0.0303705057114554,0.146219972720692,0.0984293948086728,0.463639835156569
"ACP5",0.102003732637772,0.330558924810604,0.103218454732055,0.748445803644803
"ACP6",0.0166163916184545,0.106403882514533,0.0574811488357689,0.511505278586583
"ACPP",0.0077732122429092,0.161122866651342,0.117248349155604,0.382394193818521
"ACPT",0.0124655509378958,0.0648405206292857,0.0901329821355608,0.380028151653389
"ACR",0.0112016189040012,0.0376698483084495,0.166159772875012,1.53321535751484
"ACRBP",0.00767422680995288,0.250826711018898,0.0133446074802657,1.11347138441251
"ACRC",0.0172187870003623,0.173549770924367,0.0808831935000945,0.681054391996666
"ACRV1",0.00849967599305721,0.162663141762605,0.0321962764481101,0.322082038758801
"ACSBG1",0.00632808283479714,0.20968071814517,0.0292674134470942,0.573710502943592
"ACSBG2",0.00990855993759703,0.175814400530598,0.0823300823389074,0.739067091193516
"ACSF2",0.0282024565715266,0.33276710973103,0.126227598712181,0.687408501486298
"ACSF3",0.00966334431679785,0.101118869124449,0.0218577105654528,0.404438015731113
"ACSL1",0.0619383549975056,0.0124884985535732,0.0296221445486514,0.640326377222698
"ACSL3",0.0319512914521059,0.119622966065207,0.0520845822666122,0.269586066266775
"ACSL4",0.0143287304675746,0.509823698711205,0.12932740332088,1.18956167100442
"ACSL5",0.0210366284209218,0.170417798389393,0.0433917468369563,0.638526684927656
"ACSL6",0.00693728213379746,0.178892639946631,0.0173616591071406,1.23349359159639
"ACSM1",0.0055745503836971,0.175585336812598,0.127550755661658,0.897832158763053
"ACSM2A",0.00638038654238963,0.167472400427906,0.110150210627373,0.585628188459013
"ACSM2B",0.00848180192307364,0.308415842020753,0.0118827268076855,0.933790246263391
"ACSM3",0.00674838126524004,0.150410266098648,0.0262052959709958,0.898835850145343
"ACSM5",0.0370808496483726,0.0664994432241302,0.103447821805653,0.69366687058774
"ACSS1",0.0121790608922744,0.277645220864985,0.0523101668053895,0.760291548223279
"ACSS2",0.0496541208474574,0.0231252146052524,0.0965973436608145,0.75096857477927
"ACSS3",0.0511086384674138,0.143407446937491,0.0210670366621262,0.423862456204531
"ACTA1",0.0103312112082127,1.53056592771729,0.0954998320385137,1.24206714865556
"ACTA2",0.0172011040959412,0.273491462998481,0.0453531614991276,0.497855401736018
"ACTA2-AS1",0.00835000306394416,0.0348644240865007,0.0279374952212726,0.473270329395081
"ACTB",0.0465656476807534,0.0425093963318434,0.0454390070415198,0.424335321028947
"ACTBP9",0.0370530089925965,0.157251795987696,0.176613721335603,1.4260509711486
"ACTC1",0.0126632626066029,0.0873578578204012,0.0826792038579401,0.499819619755972
"ACTG1P4",0.0344648182909333,0.138970196615634,0.157525830820266,0.738897162630607
"ACTG2",0.0110497181422678,0.280148058842151,0.1934529054243,0.850015663583024
"ACTL10",0.0102360195897156,0.220151452646076,0.0516133405532398,1.12120378424183
"ACTL6A",0.0228756223514877,0.163444154308535,0.155571577709971,0.513329770603094
"ACTL6B",0.00735430551464857,0.153633722751542,0.0134357758676089,0.248078725874752
"ACTL7A",0.0103030480029333,0.0505845882370797,0.0413904635608945,0.993954899292648
"ACTL7B",0.00995305843729581,0.287441749144401,0.0375015593020552,0.541353242474316
"ACTL8",0.0125993469870148,0.303921395290142,0.085243203235017,0.837288296871707
"ACTL9",0.00773399220286037,0.307574034394092,0.0658921119258301,1.52330719468216
"ACTN1",0.0543481929367813,0.0300456616316708,0.0943572925266058,0.401935499060031
