"","GSE32512","GSE27666"
"FAM43B",0.0844416230663457,0.325155305386338
"FAM44A",0.0392589745838254,0.487275201515819
"FAM44B",0.0249407582548654,0.171783127182918
"FAM45A",0.0300888117247095,0.197709004615947
"FAM45B",0.055754446234985,0.306220238181912
"FAM46A",0.0399943068069621,0.293300491296127
"FAM46B",0.129243196529304,0.362507746214127
"FAM46C",0.211532160683984,0.867010373485066
"FAM46D",0.0378798253058877,0.454070622413437
"FAM47A",0.0457158559282293,0.366078028100501
"FAM47B",0.0346603279573744,0.283666966957755
"FAM47C",0.0348520478829413,0.259610359673771
"FAM48A",0.107125746362862,0.383232487060091
"FAM48B1",0.0440365479384504,0.356103442367825
"FAM49A",0.102475215451063,0.341043224366219
"FAM49B",0.106876875679165,0.425750824736504
"FAM50A",0.0195933101488163,0.16114438043229
"FAM50B",0.0520307076423391,0.254900264486949
"FAM53A",0.0844478434130115,0.308422755936404
"FAM53B",0.0604795759188492,0.241193256281836
"FAM53C",0.0240344405730788,0.169959261989766
"FAM54A",0.0718322701290097,0.300238193691556
"FAM55A",0.0362658720785031,0.516098536794523
"FAM55B",0.043166609866473,0.424293647748752
"FAM55C",0.0904275313392481,0.323077140895759
"FAM55D",0.0293151474591459,0.319246074221418
"FAM57A",0.0731266792910123,0.288375085165322
"FAM58A",0.0394512868555732,0.21950505752447
"FAM58B",0.0453487992121946,0.384275985052524
"FAM59A",0.086813763161595,0.296176963388167
"FAM59B",0.0923835700149517,0.317611485195625
"FAM5B",0.0773165881735564,0.293060799248257
"FAM5C",0.0551595342423835,0.269529561379633
"FAM62A",0.0200529419166867,0.170865087384272
"FAM62B",0.0177077869540461,0.178406011966775
"FAM62C",0.044302399943358,0.43333400240084
"FAM63A",0.032660565540543,0.261987827797654
"FAM63B",0.0975380856717204,0.322411573911614
"FAM64A",0.0613422998738916,0.418436555996507
"FAM65A",0.0220864521807556,0.163796858077805
"FAM66E",0.0343326621124875,0.379974105426812
"FAM69A",0.0830714897082094,0.318624373195497
"FAM69B",0.0955569020528703,0.369308709407104
"FAM70A",0.0470449263929094,0.251388148806186
"FAM70B",0.0756472694574534,0.236297296221901
"FAM71A",0.0671711276602821,NA
"FAM71C",0.0453359808081593,0.374702603529321
"FAM71D",0.0425549705362193,0.343052120093785
"FAM71E1",0.093365022634159,0.311895272082481
"FAM71F1",0.0460940733724977,0.315421012355261
"FAM71F2",0.0516715208655971,0.372599655820836
"FAM73A",0.0511068210163966,0.383970392143996
"FAM73B",0.0522326388026156,0.227102604088622
"FAM75A1",0.0438219484539007,0.413759182055677
"FAM75A2",0.0378378385411633,0.420771971589029
"FAM75A3",0.0363369430377491,0.359760282870953
"FAM75A7",0.0427019318993401,0.493003067126959
"FAM76A",0.108348520243282,0.435060235103316
"FAM76B",0.053322718204636,0.237595181234569
"FAM78A",0.0672770776051135,0.446041712915979
"FAM78B",0.0676958999891183,0.314500599963538
"FAM7A1",0.0982588619485624,0.396517426725301
"FAM7A2",0.0289314349507711,0.264704755701038
"FAM7A3",0.0300592401500481,0.260470091428857
"FAM80A",0.0679862079059937,0.332633152146794
"FAM80B",0.0970502574152183,0.338814592915296
"FAM81A",0.0492878807961509,0.365375280421672
"FAM81B",0.0641330405653841,0.322050380993028
"FAM82A",0.038528008834516,0.317585297472189
"FAM82B",0.0852540740897143,0.258808659516258
"FAM82C",0.0243326175182893,0.175273332827148
"FAM83A",0.0313288976314467,0.29023906788963
"FAM83B",0.0391597004174869,0.366316626924166
"FAM83C",0.0595850643032676,0.42590046008453
"FAM83D",0.050179735726696,0.330813524070113
"FAM83E",0.0380849845725326,0.388395047407682
"FAM83F",0.103680086786098,0.369770242697508
"FAM83G",0.0412333649966935,0.4175844081352
"FAM83H",0.111364451787765,0.413397098681869
"FAM84A",0.0597967870726327,0.503979887141898
"FAM84B",0.0503018245913816,0.300685684464002
"FAM86A",0.0866830090712585,0.263540683714076
"FAM86B1",0.0944422291378765,0.268058258240529
"FAM86C",0.0734633505467493,0.235793183076173
"FAM87B",0.0661504544607266,0.368515579879727
"FAM89A",0.0546555953000368,0.36551979509388
"FAM89B",0.0290272439551198,0.184631337565369
"FAM8A1",0.0483281676568325,0.278243938156828
"FAM90A1",0.0575649189998404,0.450192507313663
"FAM90A10",0.0362442878552807,0.37438869935373
"FAM90A11P",0.0369855756738657,0.394118259794753
"FAM90A12",0.0409579387727825,0.417085903414199
"FAM90A20",0.0297858342764453,0.442481991647962
"FAM90A2P",0.0334574561730644,0.248784873431273
"FAM90A6P",0.0262378616761177,0.197538621508823
"FAM90A8",0.0482369653126628,0.459663486610741
"FAM91A1",0.0851969885579336,0.303472003117053
"FAM91A2",0.0483566974516866,0.331545292205441
"FAM92A1",0.0603880100869895,0.280176315423393
"FAM92B",0.120470729445361,0.525574767039496
"FAM96A",0.0358924559180551,0.197093355488992
"FAM96B",0.021116528169837,0.149804737181982
"FAM98A",0.054824667339219,0.401565066636579
"FAM98B",0.0460273952247151,0.24617717467687
"FAM98C",0.0627975443835819,0.256932927415087
"FAM99A",0.054042543101752,0.414828597565847
"FAM9A",0.0358143469561471,0.461407064628789
"FAM9B",0.0274172474351784,0.296213151289947
"FAM9C",0.0297164963311356,0.29442907164106
"FANCA",0.0464341843047946,0.251609749647808
"FANCB",0.0645174414001603,0.223192627611956
"FANCC",0.0515863537251686,0.343047787346049
"FANCD2",0.0586869353258677,0.238489658755366
"FANCE",0.0815143674590358,0.37425592235192
"FANCF",0.0539636675065904,0.346430720646363
"FANCG",0.0489564664236255,0.232643903518775
"FANCI",0.0794802045685146,0.365314725234897
"FANCL",0.0332959191923578,0.169292991259682
"FANCM",0.0849593196160453,0.450303617521871
"FANK1",0.07294562922234,0.330704655595315
"FAP",0.154938012545167,0.516495020430212
"FARP1",0.0559644700265952,0.27252489002383
"FARP2",0.0756017934060229,0.260614355101753
"FARS2",0.0373217867045442,0.214044357540282
"FARSA",0.0699992376463999,0.268511727730768
"FARSB",0.0606163997666412,0.299132192619869
"FARSLB",0.0126301260638166,0.129959044204163
"FAS",0.0671483859136912,0.286539605383059
"FASLG",0.0739949498038656,0.464186785439981
"FASN",0.0491599506461349,0.474867199605232
"FASTK",0.0588034271823575,0.300194726216523
"FASTKD1",0.0784065867950293,0.254722254909939
"FASTKD2",0.0765013824286888,0.307851150314532
"FASTKD3",0.0545876301278757,0.224276083410918
"FASTKD5",0.0603722385962784,0.283377342669012
"FAT",0.0393411735888503,0.275413375231119
"FAT2",0.0605415806098173,0.47932352436431
"FAT3",0.153582282544543,0.55107923101339
"FAT4",0.0610148412220668,0.276458130887792
"FATE1",0.0951240936394413,0.373259630193451
"FAU",0.0141330920311055,0.129316514735472
"FBF1",0.0403772484917045,0.294538854948426
"FBL",0.0252931718287509,0.167207194706523
"FBLIM1",0.0708974924074591,0.292823265839966
"FBLN1",0.0805437266017565,0.450064544703624
"FBLN2",0.0288157792143911,0.269198581419978
"FBLN5",0.0377535005997337,0.256018608463261
"FBLN7",0.105549521307112,0.42062921650433
"FBN1",0.0795706203732731,0.397614913651258
"FBN2",0.110223301045128,0.447158128262403
"FBN3",0.0410152111578424,0.267420449953066
"FBP1",0.137015143542021,0.652232657459925
"FBP2",0.035850522293436,0.384891584681671
"FBS1",0.102047202438285,0.328232458778969
"FBXL10",0.094885963485307,0.277076984610923
"FBXL12",0.0660062521177207,0.307905891973809
"FBXL13",0.0920078978825123,0.417469902047552
"FBXL14",0.128723675471132,0.38634565526112
"FBXL15",0.0307800471467969,0.172175299263085
"FBXL16",0.0564793475376363,0.385686932591157
"FBXL17",0.0910238184610941,0.317656401425874
"FBXL18",0.0482746051767605,0.331380618218133
"FBXL19",0.136505771379672,0.417564215688386
"FBXL2",0.083659960001849,0.319422467634209
"FBXL20",0.06593963270571,0.259767873318226
"FBXL21",0.101915562512784,0.32881610403876
"FBXL22",0.0549030931922291,0.494979999716529
"FBXL3",0.0416010052583431,0.28848118208773
"FBXL4",0.0346119453583333,0.370166435121213
"FBXL5",0.0600162832579601,0.316709389294047
"FBXL6",0.0577830722179112,0.222001595950756
"FBXL7",0.086701642004097,0.296916354011623
"FBXL8",0.10923126537525,0.391069523383286
"FBXO10",0.056897673425826,0.218560394424818
"FBXO11",0.0865708982073182,0.359366329272117
"FBXO15",0.117943830102716,0.345204712334569
"FBXO16",0.0430181776802348,0.402840200115907
"FBXO17",0.0603126646534151,0.280787822318302
"FBXO18",0.0236745647296897,0.138265252726874
"FBXO2",0.0532859996021827,0.33872206784936
"FBXO21",0.0308730262320105,0.166059954018014
"FBXO22",0.0819387495122238,0.2962035205172
"FBXO22OS",0.0464648730595834,0.421413863589773
"FBXO24",0.0355078780144461,0.312814018809721
"FBXO25",0.061926262748778,0.294918039893135
"FBXO27",0.104505799383888,0.436335147154898
"FBXO28",0.0351640197735057,0.174663270006675
"FBXO3",0.044649059292067,0.197160914574014
"FBXO30",0.0499372255107227,0.187985928031364
"FBXO31",0.0365534826341879,0.252794428776964
"FBXO32",0.0580588337711914,0.281917932373757
"FBXO33",0.0348454170238365,0.230144129708796
"FBXO34",0.0375638558321471,0.222959004330395
"FBXO36",0.0704199291255463,0.322524437909139
"FBXO38",0.123755236564532,0.468121414288695
"FBXO39",0.0386745428191189,0.353167749602895
"FBXO4",0.0790328288285362,0.237175041948062
"FBXO40",0.0597812749006164,0.450474570710254
"FBXO41",0.0604983736051943,0.288624175294101
"FBXO42",0.116437877710021,0.399860492728407
"FBXO43",0.05131242540103,0.314314190063643
"FBXO44",0.0737628352022444,0.328298381756076
"FBXO46",0.0512148264384718,0.186740231791378
"FBXO47",0.0293508582340849,0.379505735119124
"FBXO5",0.0603157066666524,0.28074880208386
"FBXO6",0.0470228312483095,0.253553411212842
"FBXO7",0.0713276090041877,0.356421556765149
"FBXO8",0.023554803404856,0.147295436087668
"FBXO9",0.0555058319896823,0.268772382129504
"FBXW10",0.0485181847645344,0.328223893996201
"FBXW11",0.0364163521493027,0.213639588409385
"FBXW12",0.0520831460859634,0.425927097374921
"FBXW2",0.0495910904634753,0.242869138020504
"FBXW4",0.0317967026916321,0.228015404292497
"FBXW5",0.121562159602281,0.380441501628541
"FBXW7",0.0726775419741458,0.282046257400136
"FBXW8",0.0594235884448017,0.318320291378186
"FBXW9",0.0428901970862527,0.182413541922266
"FCAMR",0.047369038798438,0.331167766166308
"FCAR",0.0595657199213238,0.324144004575711
"FCER1A",0.115894170183792,0.645930911940548
"FCER1G",0.101936058102971,0.72254560910515
"FCER2",0.124366169964318,0.39374019483817
"FCF1",0.0587911506735308,0.203745988826524
"FCGBP",0.172712383599747,0.504411837879514
"FCGR1A",0.127269750321516,0.4703257091164
"FCGR1B",0.101958524400809,0.411899217032385
"FCGR2A",0.0927144066857231,0.452340066194921
"FCGR2B",0.124254325661219,0.434318074545382
"FCGR2C",0.0379336188325843,0.461419682046255
"FCGR3A",0.0809117321030447,0.435039107201775
"FCGR3B",0.241526351330793,0.745464469162138
"FCGRT",0.0282830134938935,0.242337568398044
"FCHO1",0.098352804202664,0.378841946314985
"FCHO2",0.0905188996030527,0.414777585980688
"FCHSD1",0.0511623601763263,0.279325409094994
"FCHSD2",0.0320444734309276,0.190027060852041
"FCN1",0.235641913076311,1.32111134473495
"FCN2",0.0711941071672862,0.326444121352675
"FCN3",0.102032042658949,0.54561380845763
"FCRL1",0.0491438930348732,0.362762802280985
"FCRL2",0.0371136471570259,0.288086650158464
"FCRL3",0.080859607456644,0.347544313120822
"FCRL4",0.0407005146037813,0.472304068532497
"FCRL5",0.0468357491725314,0.293305566453016
"FCRL6",0.0398415588256978,0.548294672743745
"FCRLA",0.135996449677937,0.595251059276787
"FCRLB",0.125203911114423,0.35829694596427
"FDFT1",0.0337898796588467,0.222056946266625
"FDPS",0.0558645806670156,0.265603739452159
"FDPSL2A",0.0630526191364574,0.393008523271534
"FDX1",0.108981536290386,0.373250818002605
"FDX1L",0.044295975318327,0.217357754472672
"FDXR",0.0545745317135342,0.383290359833697
"FECH",0.0549100693378779,0.326994511795761
"FEM1A",0.0234217345707645,0.155617132921102
"FEM1B",0.0880355561675061,0.255553598004214
"FEM1C",0.0285480218731736,0.187003738236074
"FEN1",0.0424878591919347,0.179292961836228
"FER",0.0572960172443152,0.224166425873658
"FER1L3",0.058906560320841,0.426980046164355
"FER1L4",0.0358145308651016,0.301049125878062
"FER1L5",0.148812727950037,0.54990398680973
"FERD3L",0.0524646487500392,0.432843317122468
"FERMT1",0.041857868754691,0.344892524181542
"FERMT2",0.0163230257678179,0.127492377188523
"FERMT3",0.132981005915629,0.615760992195825
"FES",0.0321813021030247,0.182959003399673
"FETUB",0.0518053723440977,0.357550776020083
"FEV",0.118848780681817,0.501421160078572
"FEZ1",0.0488353941489588,0.172476130138761
"FEZ2",0.0176081816637311,0.142675310485664
"FEZF1",0.0335892506588776,0.37392776384095
"FEZF2",0.0955410548044042,0.432463621947509
"FFAR1",0.0654246639286318,0.335046380185731
"FFAR2",0.178184040612684,0.601533978737252
"FFAR3",0.0843929259181108,0.333319192332678
"FGA",0.0411983250716709,0.240131910589104
"FGB",0.0400795983566563,0.287857052370657
"FGD1",0.109754002976627,0.321131962120893
"FGD2",0.0626953270193924,0.516895732032889
"FGD3",0.119960891202219,0.732252287469309
"FGD4",0.0741905401074046,0.31845266944047
"FGD5",0.03746693918193,0.237321202523321
"FGD6",0.082205169619137,0.428310175659488
"FGF1",0.0836960516577807,0.293481933424173
"FGF10",0.163205555901002,0.595917995105227
"FGF11",0.171302030904926,0.549301781646798
"FGF12",0.0555019684128309,0.280118700415592
"FGF13",0.0655909121964132,0.318862812713731
"FGF14",0.0459292890773281,0.277797562967862
"FGF16",0.0729111944316954,0.432745372798594
"FGF17",0.0687687894808877,0.401156093483367
"FGF18",0.0753508300756443,0.264873026751186
"FGF19",0.0812302880675001,0.331485064719778
"FGF2",0.0535811080425353,0.339664926776385
"FGF20",0.0466425975324327,0.207797285171144
"FGF21",0.0365223710384519,0.265258331235648
"FGF22",0.0393254750307361,0.483384428611281
"FGF23",0.0582173211476063,0.261815249486471
"FGF3",0.0635615785466059,0.423247290326334
"FGF4",0.0886984104046527,0.423885466863842
"FGF5",0.0577879031276401,0.243373950634445
"FGF6",0.088752557680853,0.356582662810328
"FGF7",0.0760725959642226,0.438764570367444
"FGF8",0.0496937106841227,0.311900257759135
"FGF9",0.0738382440833848,0.400690959258666
"FGFBP1",0.0391470083825212,0.354074081064109
"FGFBP2",0.132023615932538,0.818983297460622
"FGFBP3",0.189480907495788,0.692427147406858
"FGFR1",0.109547173924574,0.307320656569482
"FGFR1OP",0.0843506679493483,0.270699361807123
"FGFR1OP2",0.0651921634082627,0.307413985463131
"FGFR2",0.0531222159682947,0.44484659859865
"FGFR3",0.081019121350282,0.333961991702259
"FGFR4",0.0369698134610723,0.268309734873483
"FGFRL1",0.0957895911280068,0.439620402431905
"FGG",0.030338768734191,0.294719905639207
"FGL1",0.0316273127338615,0.191810554702283
"FGL2",0.0615848742628634,0.466930349500894
"FGR",0.153657442750442,0.770565977343686
"FH",0.0349922177231988,0.255443858841451
"FHDC1",0.0685779242399029,0.312842250271976
"FHIT",0.0862732629127425,0.373954039062796
"FHL1",0.029817435551447,0.292076320220263
"FHL2",0.0554074685028135,0.411022583969983
"FHL3",0.0415106481582802,0.217976411684876
"FHL5",0.0994856734722753,0.392258834752477
"FHOD1",0.0421551591014224,0.271229234164753
"FHOD3",0.237124550170457,0.75163699082406
"FIBCD1",0.118724902316577,0.361425651378557
"FIBIN",0.0833069343897483,0.330784572687557
"FIBP",0.0429780964535362,0.194125050618009
"FICD",0.046079558887474,0.239836557190821
"FIG4",0.0380479349651237,0.221382678128473
"FIGF",0.150544059653783,0.467548809835123
"FIGLA",0.0618273990339835,0.382897911856464
"FIGN",0.109639644443162,0.335219332835159
"FIGNL1",0.063865050799836,0.207657777318233
"FILIP1",0.071228440566116,0.230546252749511
"FILIP1L",0.0550999797806022,0.358548037869831
"FIP1L1",0.0428801275966006,0.324486530828194
"FIS",0.11688015530699,0.315470067219268
"FIS1",0.0210113981768946,0.157598374655648
"FIT1",0.101348414551066,0.342567096060241
"FIZ1",0.0662378684128992,0.233471973073218
"FJX1",0.108223250894962,0.414902001443193
"FKBP10",0.111920689174816,0.342201381101286
"FKBP11",0.0502599128788477,0.284417952284731
"FKBP14",0.0279239838348342,0.230378515938036
"FKBP15",0.0419408802887702,0.209581458904716
"FKBP1A",0.0403395693441318,0.299780719017116
"FKBP1B",0.0751599042936427,0.37124289587325
"FKBP2",0.133656738874697,0.390833570149811
"FKBP3",0.0631092592194999,0.305280620127194
"FKBP4",0.0730236080678308,0.270009302235531
"FKBP5",0.0685714921037683,0.543454772440616
"FKBP6",0.063782313553148,0.384379368092417
"FKBP7",0.0610216325995439,0.253753559454448
"FKBP8",0.0746325242444749,0.26892939520302
"FKBP9",0.0570625287842865,0.240207873287941
"FKBP9L",0.021281214706914,0.195334565777473
"FKBPL",0.065661754017912,0.30521353922422
"FKRP",0.0702023617744512,0.264161865764137
"FKSG2",0.0294880469231705,0.356938310251113
"FKSG24",0.107984940400421,0.330054485462601
"FKSG30",0.0482630598466163,0.577058453637858
"FKSG44",0.0474428006309689,0.486054905479631
"FKSG49",0.041369069525181,0.434785025877133
"FKSG83",0.051704644672435,0.392087728724268
"FKTN",0.0219989177253179,0.183699218124605
"FLAD1",0.0391184822382821,0.181358672030347
"FLCN",0.0498410280159276,0.219733796229452
"FLG",0.0403120210118142,0.559209743482999
"FLG2",0.0328470118193487,0.322726541510144
"FLI1",0.12473249342882,0.511597155347243
"FLII",0.0292201592091326,0.194484104638546
"FLJ00312",0.0291548447194444,0.211501490435747
"FLJ10081",0.0265391139892855,0.182997132657841
"FLJ10120",0.0428178693419056,0.324139904164527
"FLJ10213",0.0489638682544308,0.248327031390695
"FLJ10246",0.0735202316978054,0.285716053690666
"FLJ10324",0.0721777507218665,0.245284433409851
"FLJ10357",0.0520980038018403,0.299032597694538
"FLJ10374",0.123285050632773,0.375052987642953
"FLJ10404",0.0486997551577729,0.17889498304056
"FLJ10490",0.0805597341767992,0.381373087131544
"FLJ10769",0.0253407716422883,0.171406851529033
"FLJ10781",0.175160577450988,0.593973589247836
"FLJ10803",0.0613780243456309,0.339274839349748
"FLJ10916",0.0965511670467212,0.657920691306206
"FLJ10986",0.0353594691378146,0.206083972651294
"FLJ10996",0.0556717902810125,0.500631369499797
"FLJ11151",0.105888481596444,0.334051526362429
"FLJ11171",0.038441175179995,0.173980708341496
"FLJ11184",0.0645999226181265,0.438149436912726
"FLJ11235",0.063389116393966,0.279355773627285
"FLJ11286",0.0525292276338558,0.263348459569811
"FLJ11292",0.0671834927803983,0.358301778156192
"FLJ11783",0.119728580753074,0.36189228202605
"FLJ11795",0.0470785977796356,0.363624447705785
"FLJ12078",0.0619915741834033,0.262379213055593
"FLJ12331",0.0392034010257525,0.434821899856251
"FLJ12334",0.0488938045127866,0.46527651402015
"FLJ12355",0.0583028132604549,0.319841770750607
"FLJ12529",0.111872718648501,0.346143285278258
"FLJ12684",0.0356690940966349,0.443090135694342
"FLJ12688",0.063781488095783,0.396402685486589
"FLJ12949",0.0645238424564985,0.267296123414732
"FLJ12993",0.142940650685816,0.444910190912799
"FLJ13137",0.031924129265956,0.255843853947479
"FLJ13224",0.0405849647768153,0.246000635713108
"FLJ13236",0.0442909243022758,0.339964755230324
"FLJ13305",0.159606389154608,0.542479183292728
"FLJ13611",0.0804539496921127,0.273980873299493
"FLJ13614",0.0750419703394998,0.381327348376107
"FLJ14082",0.0813790914133876,0.321927747402139
"FLJ14107",0.121188001149108,0.416993542062586
"FLJ14154",0.0858766367740944,0.365190056010808
"FLJ14166",0.0806659244857041,0.502480785054538
"FLJ14186",0.0444317179343857,0.361189189683768
"FLJ14213",0.115047200324237,0.453508968132575
"FLJ14712",0.0569417401848795,0.369272036045994
"FLJ14816",0.0367055607477909,0.352116356496495
"FLJ16124",0.0268589666483169,0.435802795653085
"FLJ16165",0.0535945698722601,0.349018744165065
"FLJ16171",0.0448249669528334,0.491533651340699
"FLJ16323",0.0573357218577802,0.404158387758683
"FLJ16331",0.0368642606476889,0.413537311471719
"FLJ16369",0.0359091333883664,0.464580258808591
"FLJ16686",0.0640597774857105,0.27009232246898
"FLJ16734",0.0940477725315226,0.281123646516712
"FLJ16793",0.0827726367268522,0.382193275388353
"FLJ20021",0.0411299069455269,0.257117979177671
"FLJ20125",0.0742411667142231,0.274198238796596
"FLJ20160",0.0422764442915672,0.237727428555456
"FLJ20184",0.0459709871593749,0.534124562913496
"FLJ20209",0.13011939153116,0.391127008032521
"FLJ20254",0.0394349881930948,0.219692115177473
"FLJ20273",0.134671093847549,0.444093011924005
"FLJ20297",0.0395458049972058,0.404782980523731
"FLJ20309",0.049469812717876,0.464127906795924
"FLJ20323",0.0377827459528672,0.19545465067674
"FLJ20397",0.0265709012333607,0.228426531729579
"FLJ20433",0.0799964435498086,0.281658149309579
"FLJ20444",0.0388142405497991,0.328044985467085
"FLJ20464",0.0467117552797962,0.346400891328614
"FLJ20489",0.0332716124275331,0.187960852161293
"FLJ20581",0.0817681985844925,0.295881485865218
"FLJ20628",0.0715298317980509,0.292845619430859
"FLJ20674",0.0477402644668864,0.27852473562661
"FLJ20699",0.0489024686494924,0.289493818548124
"FLJ20712",0.0502096580001031,0.355249506338186
"FLJ20718",0.075555134697647,0.32427149079377
"FLJ20850",0.101663601857729,0.310027366274373
"FLJ20920",0.0760518309876849,0.31144460323634
"FLJ20972",0.0559023844217862,0.421215394521788
"FLJ21062",0.0707635949160398,0.399858875875099
"FLJ21075",0.0503776078113096,0.330859955113942
"FLJ21438",0.13851685979673,0.661953691001117
"FLJ21511",0.0377279792966455,0.415985751462573
"FLJ21687",0.0766175145143847,0.354395198173657
"FLJ21767",0.0422687540861418,0.295096027959742
"FLJ21839",0.0530456827223364,0.392880331210737
"FLJ21865",0.0590594190385563,0.304583236760062
"FLJ21986",0.0271711468880606,0.218766020295789
"FLJ22167",0.0785693255086362,0.243198485711173
"FLJ22184",0.0392801753321591,0.259856727762879
"FLJ22222",0.0612524995484802,0.223351456870407
"FLJ22269",0.0513206789900177,0.424799408195788
"FLJ22374",0.0667985012834545,0.296396430885657
"FLJ22447",0.0310169534040897,0.305856553627567
"FLJ22531",0.0445260526740424,0.262275833979704
"FLJ22639",0.110562937448915,0.326253914138309
"FLJ22662",0.0383168422489784,0.256708663183113
"FLJ22795",0.118219253665071,0.341445499455818
"FLJ23152",0.0758345425125812,0.267057900125976
"FLJ23172",0.033126989449803,0.425134339591686
"FLJ23356",0.050160633021135,0.354902167210212
"FLJ23584",0.0282227791170192,0.197495878490331
"FLJ23754",0.0835128424218308,0.330688006264303
"FLJ23834",0.120161303645304,0.462291807117525
"FLJ25006",0.0594751613303852,0.223525060554913
"FLJ25037",0.0618882100692669,0.426220468593413
"FLJ25076",0.0431969406240241,0.408198165153039
"FLJ25169",0.0625540883559982,0.314904943775415
"FLJ25328",0.0483115063130802,0.513194016173796
"FLJ25371",0.0431450927605468,0.320881981398771
"FLJ25404",0.050508019574418,0.346008710363147
"FLJ25439",0.0623242831243389,0.253184412090082
"FLJ25715",0.0411245999217572,0.307881102092054
"FLJ25758",0.043145637069162,0.396836766448439
"FLJ25770",0.0597034824755114,0.513094611521131
"FLJ25778",0.0614289780966875,0.267637957182919
"FLJ25996",0.0566268833016964,0.428287925404434
"FLJ26056",0.051892346998115,0.398433465019311
"FLJ26850",0.0888550048449446,0.282986095307532
"FLJ27255",0.0411433142181451,0.362865052358984
"FLJ27354",0.110098142894591,0.356054171536142
"FLJ27365",0.0948429063647371,0.344589966982259
"FLJ27465",0.0446465496427865,0.266200691250983
"FLJ27505",0.0420467803677326,0.493771239065762
"FLJ30058",0.0939444279921082,0.29895608497351
"FLJ30092",0.0635281479294304,0.297039851500616
"FLJ30375",0.0438837499365705,0.433852510299348
"FLJ30430",0.0663040109441235,0.328465234885129
"FLJ30679",0.0390827331642815,0.384328706776168
"FLJ30719",0.0673719417001732,0.444573905495253
"FLJ30851",0.0703301985710724,0.342748579830145
"FLJ31132",0.0538816949464003,0.292877543249994
"FLJ31222",0.0351754828971331,0.38785507260579
"FLJ31401",0.0343039100060605,0.333367605589979
"FLJ31568",0.0281314869561167,0.255121875138121
"FLJ31813",0.036692233693645,0.339178230142545
"FLJ31818",0.0385094701626928,0.494519411007869
"FLJ31945",0.0482875624079888,0.228755873731994
"FLJ32011",0.0754331879385102,0.328131444344892
"FLJ32065",0.0612773725286425,0.337109896261623
"FLJ32154",0.0361738550264214,0.338953337037902
"FLJ32214",0.0447647908334751,0.414556473691886
"FLJ32252",0.0477576337382431,0.440253094849282
"FLJ32255",0.0632546502811195,0.283372184473103
"FLJ32310",0.0380798663611579,0.413579986708458
"FLJ32549",0.0875963156420981,0.250184821349176
"FLJ32569",0.0457058775526435,0.307306758183495
"FLJ32658",0.0328365903047175,0.382852657146968
"FLJ32679",0.0283511705996733,0.206289648935404
"FLJ32682",0.0454200942867401,0.415781256766517
"FLJ32784",0.0404828817417371,0.267539243674033
"FLJ32810",0.0469575037089234,0.259146105926341
"FLJ32867",0.0506273897585164,0.478203392860009
"FLJ32894",0.0647514099784712,0.344354203751699
"FLJ32955",0.144449119427399,0.457686506477324
"FLJ33360",0.0950902139137224,0.488386592090012
"FLJ33387",0.0359397754524714,0.33359554899285
"FLJ33534",0.0343400153682921,0.343782896381347
"FLJ33544",0.0429946580846823,0.34268973394844
"FLJ33590",0.0731706891995371,0.371648213395719
"FLJ33651",0.0351400417642215,0.432974439960228
"FLJ33706",0.045439048319896,0.361050048251357
"FLJ33708",0.039442970038631,0.447800127167003
"FLJ33790",0.0732365487874438,0.274976872926353
"FLJ33996",0.0695555386339567,0.296639673514789
"FLJ34047",0.0927169614843154,0.399713410506328
"FLJ34306",0.0347845229864421,0.426206491683483
"FLJ34503",0.0862536888103972,0.423884420313108
"FLJ34690",0.0393339367148186,0.394482081610891
"FLJ34870",0.0365139638640177,0.362435434405765
"FLJ34931",0.0917840187196636,0.357316693474196
"FLJ34969",0.0411374500119602,0.519567659703689
"FLJ35220",0.092590968126719,0.302172103723545
"FLJ35258",0.0872027946795517,0.504276896275808
"FLJ35282",0.149276963302412,0.482288677201366
"FLJ35409",0.0434553191982297,0.379602342014115
"FLJ35424",0.0397264517730618,0.281460259068519
"FLJ35429",0.103708369426666,0.338985374257733
"FLJ35740",0.0986299130809114,0.407979546089932
"FLJ35767",0.0544993145869129,0.336527992426123
"FLJ35773",0.0532027835430355,0.306017800769276
"FLJ35776",0.0305158599853495,0.292014433083477
"FLJ35785",0.0400349809740093,0.35552978387103
"FLJ35801",0.12658733943584,0.425451478034779
"FLJ35816",0.109066936888522,0.575632082980064
"FLJ35848",0.0317351394554789,0.242961286744858
"FLJ35880",0.057500608039835,0.392408551493474
"FLJ35894",0.0399412316142002,0.525620757148543
"FLJ35934",0.161761553202462,0.465490345032449
"FLJ35946",0.0441845776107763,0.412380370060917
"FLJ36031",0.0500517811014631,0.413564224955151
"FLJ36032",0.0799799237769226,0.404261668312502
"FLJ36070",0.097262081855717,0.306381063769472
"FLJ36116",0.0472634544351401,0.35101359604159
"FLJ36144",0.0574178791135215,0.255349918180655
"FLJ36157",0.0366950279671186,0.336323934036563
"FLJ36166",0.0391143940749256,0.404341718044422
"FLJ36208",0.0889875341501837,0.274260655401897
"FLJ36492",0.0599485771968005,0.422051729443234
"FLJ36644",0.128121727819033,0.521447026175084
"FLJ36701",0.0420968921833298,0.40106996823852
"FLJ36848",0.100631633441585,0.346698932969676
"FLJ37078",0.0734192514723511,0.333746918419428
"FLJ37201",0.0504337999516586,0.466269416141935
"FLJ37228",0.0672991482765924,0.303159713345671
