"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"39136","LOC729141",344,0.0278439724848027,6
"39092","LOC728991",345,0.0278622984528377,6
"30631","LOC100128853",346,0.0278844621981682,6
"41386","ZNF806",347,0.0278938569907018,6
"38904","LOC728531",348,0.0279041638697846,6
"38686","LOC727941",349,0.0279213310861269,6
"39728","LOC731932",350,0.0279416084943627,6
"37640","LOC651861",351,0.0279627904227535,6
"31771","LOC100132763",352,0.0279749568914467,6
"38640","LOC727838",353,0.0279897560335874,6
"30485","LOC100128267",354,0.0279912572478144,6
"33357","LOC391334",355,0.0280168840343345,7
"24199","NACA3P",356,0.0280423527398471,12
"31835","LOC100132909",357,0.0280487817876508,6
"34754","LOC643387",358,0.028055074202842,7
"30822","LOC100129509",359,0.0280854485931801,6
"30761","LOC100129278",360,0.0281030217264999,6
"35979","LOC646282",361,0.0281100041055953,6
"25412","RN7SL521P",362,0.0281161103153454,12
"38677","LOC727918",363,0.0281201607877379,6
"31275","LOC100131124",364,0.028129992508219,6
"37197","LOC650236",365,0.0281555231328206,6
"32581","LOC138864",366,0.0281596522095842,6
"35208","LOC644387",367,0.0281623714801326,6
"30748","LOC100129236",368,0.0281730968253702,6
"33703","LOC440180",369,0.0281781134164446,6
"30698","LOC100129083",370,0.0282044633505312,6
"25414","RN7SL526P",371,0.0282072009048979,12
"31053","LOC100130291",372,0.0282083310405654,7
"39170","LOC729231",373,0.028224536916055,6
"31306","LOC100131247",374,0.0282302108073332,6
"40649","POTEB",375,0.0282368043594085,6
"38810","LOC728275",376,0.0282632099344766,6
"35372","LOC644745",377,0.0282669303850952,7
"28050","VSTM2B",378,0.0282703104664751,19
"31518","LOC100131960",379,0.0282795688962253,6
"31146","LOC100130633",380,0.0282858002574608,7
"33018","LOC347281",381,0.028287257080665,6
"41311","WDR42A",382,0.0282985257607685,7
"30490","LOC100128283",383,0.0283177734897085,6
"38818","LOC728297",384,0.0283250136039726,6
"32513","LOC116437",385,0.0283267092549662,6
"12928","MIR1244-3",386,0.0283334149483168,18
"29790","FLJ35379",387,0.0283349503942733,6
"32782","LOC283523",388,0.0283369415877763,6
"27406","RPL22P11",389,0.0283468497789595,13
"40662","PPPDE1",390,0.0283469122128514,7
"31493","LOC100131859",391,0.028355467403366,7
"36021","LOC646377",392,0.0283567185102855,6
"30413","LOC100127989",393,0.0283630418157362,6
"30513","LOC100128366",394,0.0283658150823324,6
"31272","LOC100131107",395,0.0283679123643876,6
"32524","LOC121906",396,0.0283690992465941,6
"31462","LOC100131760",397,0.0283717116605418,6
"39200","LOC729314",398,0.0283749048258457,6
"36122","LOC646644",399,0.0283800198902994,6
"30332","KRT18P42",400,0.0283927776168229,6
"24270","OR10AC1P",401,0.028399507468983,12
"31046","LOC100130262",402,0.0284028502140122,6
"31032","LOC100130221",403,0.0284044125634691,6
"33471","LOC400036",404,0.0284380326048378,6
"38654","LOC727865",405,0.0284421844194114,7
"27950","TNFAIP8L2-SCNM1",406,0.028449151825919,13
"35953","LOC646201",407,0.0284505207509523,6
"32606","LOC146481",408,0.0284707469112224,6
"32145","LOC100133803",409,0.0284711094503849,7
"30594","LOC100128689",410,0.0284826571550628,7
"31014","LOC100130172",411,0.0284894103098656,6
"35118","LOC644214",412,0.0285072703427471,7
