"","Gene","metaRanking","RP"
"883","LOC270893",883,1310
"884","LOC383046",884,1312
"885","C130017D06Rik",885,1313
"886","2500002E12Rik",886,1314
"887","mtDNA_CytB",887,1315
"888","LOC328463",888,1317
"889","2010001P08Rik",889,1318
"890","B930086A06Rik",890,1320
"891","LOC233550",891,1322
"892","LOC214133",892,1323
"893","B230215L15Rik",893,1324
"894","LOC381185",894,1325
"895","LOC234281",895,1327
"896","LOC383566",896,1328
"897","9930010D11Rik",897,1329
"898","LOC384721",898,1331
"899","9530033F24Rik",899,1332
"900","1500010C09Rik",900,1333
"901","LOC328425",901,1334
"902","AK220484",902,1336
"903","Rc3h2",903,1337
"904","LOC100040363",904,1337
"905","LOC238771",905,1338
"906","9626978_151",906,1340
"907","E130112L23Rik",907,1341
"908","LOC381666",908,1342
"909","6330500I05Rik",909,1343
"910","Txndc17",910,1345
"911","LOC279730",911,1345
"912","D130011J22Rik",912,1348
"913","LOC100044146",913,1349
"914","LOC382501",914,1350
"915","EG627636",915,1352
"916","LOC385883",916,1353
"917","scl0001418.1_29",917,1355
"918","1700110N18Rik",918,1356
"919","LOC632412",919,1357
"920","Etohd3",920,1359
"921","A830048E23Rik",921,1360
"922","LOC381741",922,1361
"923","A630031M04Rik",923,1363
"924","LOC238507",924,1364
"925","Nsep1",925,1365
"926","EG384187",926,1367
"927","LOC100046321",927,1368
"928","A730011P13Rik",928,1370
"929","E430035L19Rik",929,1371
"930","LOC333685",930,1372
"931","1700054F22Rik",931,1373
"932","A630042M04Rik",932,1375
"933","LOC383926",933,1376
"934","LOC667964",934,1377
"935","LOC386154",935,1378
"936","2810429O05Rik",936,1379
"937","LOC672752",937,1381
"938","LOC242879",938,1383
"939","A930005L19Rik",939,1384
"940","1700010C24Rik",940,1386
"941","LOC384516",941,1387
"942","C230002E15Rik",942,1388
"943","Jarid1a",943,1389
"944","LOC333459",944,1390
"945","9430043H11Rik",945,1391
"946","Depdc2",946,1393
"947","8030448M07Rik",947,1394
"948","Olfr421",948,1396
"949","LOC210583",949,1397
"950","Krt1-12",950,1398
"951","2210017A09Rik",951,1399
"952","2700077B20Rik",952,1400
"953","LOC632997",953,1401
"954","4632427C23Rik",954,1403
"955","LOC669795",955,1405
"956","LOC100503055",956,1405
"957","LOC670357",957,1406
"958","B230208N19Rik",958,1407
"959","scl000388.1_140",959,1409
"960","2210019E14Rik",960,1410
"961","C030010C08Rik",961,1411
"962","F730046H10Rik",962,1412
"963","4631424J17Rik",963,1414
"964","C130093G08Rik",964,1415
"965","4930528J18Rik",965,1416
"966","A630032M05Rik",966,1418
"967","LOC383461",967,1419
"968","LOC236260",968,1420
"969","LOC380884",969,1421
"970","LOC236729",970,1422
"971","LOC627324",971,1424
"972","LOC239731",972,1425
"973","C230081H03Rik",973,1426
"974","C030032C09Rik",974,1428
"975","LOC278266",975,1429
"976","LOC633677",976,1430
"977","LOC233614",977,1432
"978","A630074O09Rik",978,1433
"979","C630031L12Rik",979,1434
"980","21716071_6081_rc",980,1435
"981","A630004A15Rik",981,1436
"982","Es2el",982,1438
"983","LOC245187",983,1439
"984","LOC384837",984,1440
"985","LOC330927",985,1441
"986","C030002J06Rik",986,1443
"987","D930011B20Rik",987,1444
"988","Fam116a",988,1445
"989","B130042I06Rik",989,1446
"990","Gm719",990,1448
"991","LOC633371",991,1449
"992","EG627371",992,1450
"993","C820004B04Rik",993,1452
"994","EG237300",994,1453
"995","LOC382441",995,1454
"996","9430096L22Rik",996,1455
"997","F830031D20Rik",997,1457
"998","LOC226439",998,1458
"999","D730040F13Rik",999,1459
"1000","9630035P19Rik",1000,1461
"1001","9790357_3511_rc",1001,1462
"1002","LOC333154",1002,1463
"1003","Med13",1003,1464
"1004","D930046G03Rik",1004,1465
"1005","Irebf1",1005,1466
"1006","Eif3c",1006,1467
"1007","LOC209931",1007,1467
"1008","LOC381029",1008,1468
"1009","LOC213014",1009,1470
"1010","Ubb",1010,1471
"1011","LOC383098",1011,1471
"1012","LOC230416",1012,1473
"1013","A930014D06Rik",1013,1474
"1014","LOC382677",1014,1475
"1015","A630091L03Rik",1015,1476
"1016","9630041B11Rik",1016,1477
"1017","Cish2",1017,1478
"1018","Gnb1",1018,1478
"1019","A630051C18Rik",1019,1481
"1020","A730061M06Rik",1020,1482
"1021","LOC671064",1021,1483
"1022","LOC384362",1022,1484
"1023","A430054B03",1023,1486
"1024","D430050F21Rik",1024,1487
"1025","6030465E24Rik",1025,1488
"1026","Gm967",1026,1489
"1027","LOC280144",1027,1491
"1028","LOC382161",1028,1492
"1029","LOC674115",1029,1493
"1030","LOC100038908",1030,1495
"1031","LOC384402",1031,1496
"1032","LOC385361",1032,1497
"1033","4933402G07Rik",1033,1498
"1034","MJ-3000-107_2517",1034,1499
"1035","A230079E18Rik",1035,1501
"1036","C730024G19Rik",1036,1502
"1037","A730037L19Rik",1037,1504
"1038","Krt2-19",1038,1505
"1039","LOC330891",1039,1506
"1040","LOC276803",1040,1508
"1041","4932408B21Rik",1041,1509
"1042","EG667794",1042,1510
"1043","9230104O11Rik",1043,1512
"1044","LOC235841",1044,1513
"1045","D230037A01Rik",1045,1514
"1046","LOC333456",1046,1516
"1047","V1rc4",1047,1517
"1048","A230083H22Rik",1048,1518
"1049","4933417C16Rik",1049,1521
"1050","4930401A09Rik",1050,1522
"1051","Apol2",1051,1523
"1052","LOC384000",1052,1524
"1053","LOC245533",1053,1526
"1054","5730564E11Rik",1054,1528
"1055","C030003M13Rik",1055,1529
"1056","4930532L20Rik",1056,1530
"1057","Rin",1057,1533
"1058","D2Ertd485e",1058,1534
"1059","D030041I21Rik",1059,1535
"1060","C530016G21Rik",1060,1537
"1061","LOC383713",1061,1538
"1062","LOC383573",1062,1540
"1063","A630055A13Rik",1063,1541
"1064","EG330097",1064,1543
"1065","9530097L16Rik",1065,1544
"1066","4632407J06Rik",1066,1545
"1067","BC011467",1067,1546
"1068","EG432985",1068,1548
"1069","A630085A08Rik",1069,1549
"1070","2900041A11Rik",1070,1550
"1071","4833447I12Rik",1071,1551
"1072","LOC380881",1072,1552
"1073","2900084M01Rik",1073,1553
"1074","LOC382139",1074,1555
"1075","Apbh",1075,1556
"1076","LOC228252",1076,1557
"1077","LOC381437",1077,1559
"1078","Rw1-pending",1078,1561
"1079","9030018K07Rik",1079,1562
"1080","LOC383388",1080,1564
"1081","4933425L21Rik",1081,1565
"1082","Gm11971",1082,1566
"1083","BC050078",1083,1568
"1084","LOC100040229",1084,1569
"1085","LOC386327",1085,1570
"1086","9430079A18Rik",1086,1571
"1087","Spi15",1087,1573
"1088","LOC386382",1088,1574
"1089","LOC675815",1089,1575
"1090","9030420J04Rik",1090,1576
"1091","scl0001493.1_2",1091,1578
"1092","LOC384536",1092,1580
"1093","4931413A09Rik",1093,1581
"1094","LOC386090",1094,1583
"1095","4931437C01Rik",1095,1584
"1096","LOC383856",1096,1586
"1097","4833420G11Rik",1097,1587
"1098","MJ-5000-151_3293",1098,1589
"1099","A130083J16Rik",1099,1590
"1100","LOC386124",1100,1591
"1101","Arhgef11",1101,1591
"1102","LOC433716",1102,1593
"1103","C230066C21Rik",1103,1594
"1104","4931420C21Rik",1104,1595
"1105","LOC383635",1105,1597
"1106","C130087G11Rik",1106,1598
"1107","Rpl21-ps6",1107,1599
"1108","BC031147",1108,1600
"1109","4930554N03Rik",1109,1602
"1110","LOC386411",1110,1603
"1111","Dnahc17",1111,1604
"1112","A130035M07Rik",1112,1604
"1113","Tmem30a",1113,1605
"1114","9630026C21Rik",1114,1606
"1115","A930019C19Rik",1115,1607
"1116","LOC213411",1116,1609
"1117","LOC385604",1117,1610
"1118","D5Ertd40e",1118,1611
"1119","B830005I23Rik",1119,1612
"1120","2900024F02Rik",1120,1613
"1121","1700030E15Rik",1121,1615
"1122","Wdr57",1122,1617
"1123","EG224763",1123,1618
"1124","B930051D08Rik",1124,1619
"1125","LOC384371",1125,1620
"1126","9130218E19Rik",1126,1621
"1127","Ask-pending",1127,1624
"1128","9330137I11Rik",1128,1625
"1129","LOC381547",1129,1626
"1130","A930037D12Rik",1130,1628
"1131","B230112L11Rik",1131,1629
"1132","3526402I12Rik",1132,1630
"1133","Rpl7a-ps11",1133,1631
"1134","Snd1-pending",1134,1632
"1135","LOC100047041",1135,1633
"1136","6720416L17Rik",1136,1634
"1137","LOC229066",1137,1636
"1138","LOC210535",1138,1637
"1139","C030025P15Rik",1139,1639
"1140","A630025D22Rik",1140,1640
"1141","D030059B04Rik",1141,1641
"1142","9330161M17Rik",1142,1642
"1143","9430050L06Rik",1143,1643
"1144","Ubxd7",1144,1645
"1145","LOC214973",1145,1646
"1146","EG622509",1146,1647
"1147","LOC382421",1147,1648
"1148","9530005F04Rik",1148,1650
"1149","LOC381585",1149,1651
"1150","LOC229152",1150,1652
"1151","Mir378b",1151,1654
"1152","D030014N20Rik",1152,1655
"1153","1190002A23Rik",1153,1656
"1154","LOC239017",1154,1657
"1155","LOC385110",1155,1659
"1156","A830054D10Rik",1156,1660
"1157","D230028J12Rik",1157,1662
"1158","LOC385458",1158,1664
"1159","9330155G14Rik",1159,1665
"1160","LOC383866",1160,1667
"1161","LOC331295",1161,1668
"1162","LOC384533",1162,1669
"1163","E230008D17Rik",1163,1671
"1164","scl0070954.1_214",1164,1672
"1165","LOC235316",1165,1673
"1166","LOC386161",1166,1674
"1167","LOC272699",1167,1676
"1168","LOC100047490",1168,1677
"1169","4930413O22Rik",1169,1678
"1170","C030019P07Rik",1170,1679
"1171","LOC383611",1171,1680
"1172","4930543E05Rik",1172,1681
"1173","LOC239516",1173,1683
"1174","LOC384013",1174,1684
"1175","Eef1a1",1175,1685
"1176","KOR1",1176,1686
"1177","LOC383133",1177,1687
"1178","Trrp3",1178,1688
"1179","LOC212117",1179,1690
"1180","EG381070",1180,1691
"1181","LOC384300",1181,1692
"1182","EG622408",1182,1693
"1183","2700069A02Rik",1183,1695
"1184","LOC384490",1184,1697
"1185","Cdh8",1185,1698
"1186","4933426G20Rik",1186,1698
"1187","Akirin2",1187,1698
"1188","LOC380838",1188,1699
"1189","2310002J21Rik",1189,1700
"1190","LOC382218",1190,1702
"1191","9330175K08Rik",1191,1703
"1192","LOC384235",1192,1704
"1193","D230007L07Rik",1193,1705
"1194","LOC381690",1194,1706
"1195","scl0003499.1_101",1195,1707
"1196","4832404E22Rik",1196,1709
"1197","LOC100048071",1197,1711
"1198","LOC242459",1198,1712
"1199","C230030N03Rik",1199,1714
"1200","LOC382830",1200,1715
"1201","A230077I10Rik",1201,1716
"1202","LOC384724",1202,1719
"1203","4732478G01Rik",1203,1720
"1204","E130318P21Rik",1204,1721
"1205","LOC383065",1205,1723
"1206","LOC385289",1206,1725
"1207","B930074N15Rik",1207,1726
"1208","LOC384313",1208,1727
"1209","LOC383005",1209,1728
"1210","EG628870",1210,1729
"1211","LOC381843",1211,1731
"1212","2700045P11Rik",1212,1732
"1213","LOC672604",1213,1733
"1214","C130021O09Rik",1214,1734
"1215","LOC386412",1215,1735
"1216","EG381936",1216,1737
"1217","LOC330870",1217,1740
"1218","2610204G22Rik",1218,1741
"1219","Fv4",1219,1742
"1220","LOC382502",1220,1743
"1221","LOC383967",1221,1744
"1222","4930520H13Rik",1222,1746
"1223","LOC329984",1223,1747
"1224","LOC639943",1224,1748
"1225","A830021M18",1225,1750
"1226","LOC231227",1226,1751
"1227","5430433J05Rik",1227,1753
"1228","LOC384421",1228,1754
"1229","LOC381245",1229,1755
"1230","9430003J03Rik",1230,1757
"1231","LOC385623",1231,1758
"1232","E230011D01Rik",1232,1759
"1233","6530403H02Rik",1233,1761
"1234","A030004P03Rik",1234,1762
"1235","9930021F22Rik",1235,1764
"1236","A430096B05Rik",1236,1765
"1237","LOC385128",1237,1767
"1238","9330112M16",1238,1768
"1239","C130017I15Rik",1239,1769
"1240","Rab2a",1240,1769
"1241","5330423N11Rik",1241,1770
"1242","LOC216229",1242,1771
"1243","MJ-500-33_192",1243,1773
"1244","LOC635671",1244,1775
"1245","4732434K02Rik",1245,1776
"1246","LOC383766",1246,1777
"1247","LOC385389",1247,1778
"1248","A130065C03Rik",1248,1779
"1249","EG546250",1249,1781
"1250","C230094L10Rik",1250,1783
"1251","3222402P14Rik",1251,1784
"1252","LOC382862",1252,1785
"1253","6530402E24Rik",1253,1786
"1254","LOC380829",1254,1788
"1255","LOC383257",1255,1789
"1256","Fabp4",1256,1789
"1257","9626965_214_rc",1257,1791
"1258","scl000412.1_36",1258,1792
"1259","A230050B20Rik",1259,1793
"1260","LOC383918",1260,1794
"1261","LOC100042960",1261,1795
"1262","LOC238333",1262,1797
"1263","LOC386535",1263,1798
"1264","LOC211705",1264,1799
"1265","scl0003993.1_28",1265,1800
"1266","D130056A19Rik",1266,1802
"1267","B930067P14Rik",1267,1803
"1268","LOC383431",1268,1805
"1269","LOC236311",1269,1806
"1270","2410018E23Rik",1270,1807
"1271","2900090M10Rik",1271,1808
"1272","LOC231501",1272,1809
"1273","LOC386289",1273,1811
"1274","A430034C19Rik",1274,1813
"1275","LOC242610",1275,1814
"1276","LOC385006",1276,1815
"1277","4930585K05Rik",1277,1817
"1278","4921520E21Rik",1278,1818
"1279","LOC383349",1279,1819
"1280","LOC382922",1280,1820
"1281","LOC384053",1281,1822
"1282","LOC633353",1282,1823
"1283","LOC230970",1283,1824
"1284","9330199L01Rik",1284,1825
"1285","LOC385231",1285,1827
"1286","LOC385780",1286,1828
"1287","LOC433955",1287,1829
"1288","OTTMUSG00000005065",1288,1830
"1289","LOC384502",1289,1831
"1290","ATP8",1290,1833
"1291","D630030E05Rik",1291,1834
"1292","E030044H19Rik",1292,1835
"1293","LOC100047191",1293,1837
"1294","6330532G10Rik",1294,1838
"1295","LOC677515",1295,1839
"1296","LOC384689",1296,1840
"1297","LOC386350",1297,1842
"1298","2700016E08Rik",1298,1843
"1299","LOC100042083",1299,1845
"1300","LOC383027",1300,1846
"1301","LOC384077",1301,1847
"1302","M6a-pending",1302,1848
"1303","LOC381557",1303,1850
"1304","LOC386008",1304,1851
"1305","D430003P20Rik",1305,1853
"1306","D430012F08Rik",1306,1855
"1307","LOC270552",1307,1857
"1308","C330009J20Rik",1308,1858
"1309","LOC638067",1309,1859
"1310","LOC100048081",1310,1860
"1311","LOC382645",1311,1861
"1312","LOC270397",1312,1862
"1313","LOC382669",1313,1863
"1314","A930013F09Rik",1314,1865
"1315","AU044581",1315,1866
"1316","LOC384226",1316,1867
"1317","scl0004162.1_2",1317,1869
"1318","LOC675098",1318,1871
"1319","LOC210633",1319,1873
"1320","AmbionRNASpike4_EC15",1320,1874
"1321","LOC279185",1321,1875
"1322","LOC381917",1322,1877
"1323","LOC385401",1323,1878
"1324","Gm8825",1324,1880
"1325","9530057A13Rik",1325,1881
"1326","LOC245573",1326,1883
"1327","C130033H03Rik",1327,1884
"1328","LOC674107",1328,1886
"1329","A630085E08Rik",1329,1887
"1330","LOC235909",1330,1888
"1331","A930006J02Rik",1331,1889
"1332","D230002A01Rik",1332,1890
"1333","LOC100048636",1333,1892
"1334","4932408L24Rik",1334,1893
"1335","LOC432945",1335,1895
"1336","A830003F04Rik",1336,1896
"1337","U55872",1337,1898
"1338","C330020F18Rik",1338,1900
"1339","AU040320",1339,1901
"1340","C230060L03Rik",1340,1902
"1341","B230307C02Rik",1341,1904
"1342","LOC195671",1342,1905
"1343","LOC218580",1343,1906
"1344","LOC100047693",1344,1907
"1345","EG384594",1345,1908
"1346","LOC235279",1346,1910
"1347","LOC329381",1347,1911
"1348","4930540C21Rik",1348,1912
"1349","1110002D22Rik",1349,1913
"1350","LOC386079",1350,1915
"1351","5730591F21Rik",1351,1916
"1352","LOC213449",1352,1918
"1353","9630025H21Rik",1353,1919
"1354","LOC235966",1354,1921
"1355","6330566F14Rik",1355,1922
"1356","LOC384715",1356,1923
"1357","A430031F07Rik",1357,1925
"1358","LOC385834",1358,1926
"1359","4933413A10",1359,1928
"1360","B930044N05Rik",1360,1930
"1361","2310022M17Rik",1361,1931
"1362","LOC100038898",1362,1932
"1363","D130080B17Rik",1363,1933
"1364","LOC381074",1364,1935
"1365","D030040J03Rik",1365,1936
"1366","LOC100045362",1366,1937
"1367","scl0002357.1_64",1367,1938
"1368","LOC666027",1368,1940
"1369","LOC382760",1369,1942
"1370","D230011M17Rik",1370,1943
"1371","Gm1652",1371,1944
"1372","LOC386279",1372,1946
"1373","ENSMUSG00000056391",1373,1948
"1374","IGHV1S136_AF304557_Ig_heavy_variable_1S136_154",1374,1949
"1375","Tmem59",1375,1949
"1376","LOC232867",1376,1950
"1377","LOC637516",1377,1952
"1378","LOC385004",1378,1953
"1379","LOC327936",1379,1954
"1380","Ard1a",1380,1956
"1381","Txndc10",1381,1958
"1382","LOC333778",1382,1959
"1383","Gm1667",1383,1960
"1384","Itm2b",1384,1960
"1385","EG625349",1385,1961
"1386","LOC382728",1386,1962
"1387","LOC217786",1387,1963
"1388","D430034N21",1388,1965
"1389","Rpl7a-ps12",1389,1966
"1390","AK122498",1390,1967
"1391","LOC384228",1391,1968
"1392","LOC382713",1392,1970
"1393","C530020B06Rik",1393,1971
"1394","Stk18",1394,1972
"1395","Gnas",1395,1973
"1396","LOC637117",1396,1974
"1397","LOC232044",1397,1976
"1398","E230022G02Rik",1398,1977
"1399","Rplp1",1399,1979
"1400","A230029D22Rik",1400,1979
"1401","LOC239338",1401,1980
"1402","LOC100044700",1402,1981
"1403","LOC676604",1403,1982
"1404","LOC100047265",1404,1984
"1405","LOC192690",1405,1986
"1406","F730006M22Rik",1406,1987
"1407","2610312E17Rik",1407,1988
"1408","8030455F02Rik",1408,1989
"1409","B930009L07Rik",1409,1990
"1410","LOC381143",1410,1991
"1411","D230050M15Rik",1411,1992
"1412","LOC381647",1412,1994
"1413","LOC381458",1413,1995
"1414","mtDNA_COXIII",1414,1996
"1415","LOC383482",1415,1997
"1416","V2r1b",1416,1998
"1417","C130013B13Rik",1417,1999
"1418","B930055O11Rik",1418,2000
"1419","LOC245436",1419,2001
"1420","LOC237826",1420,2002
"1421","LOC637365",1421,2004
"1422","D030073G13Rik",1422,2005
"1423","B830003C01Rik",1423,2006
"1424","LOC386342",1424,2007
"1425","EG631797",1425,2009
"1426","AmbionRNASpike3_EC3",1426,2010
"1427","C130044B04Rik",1427,2011
"1428","A130021K16Rik",1428,2013
"1429","LOC382827",1429,2014
"1430","1500011J06Rik",1430,2016
"1431","LOC666218",1431,2018
"1432","ND3",1432,2018
"1433","scl0002447.1_1",1433,2020
"1434","A430046P16Rik",1434,2021
"1435","LOC383389",1435,2022
"1436","LOC385455",1436,2024
"1437","E330003N13Rik",1437,2025
"1438","G630013P12Rik",1438,2026
"1439","C130040D06Rik",1439,2027
"1440","LOC230602",1440,2028
"1441","IGHV1S114_L33955_Ig_heavy_variable_1S114_205",1441,2029
"1442","2600010L24Rik",1442,2031
"1443","Ltn1",1443,2031
"1444","2610511G22Rik",1444,2032
"1445","LOC233437",1445,2034
"1446","D130065D13",1446,2035
"1447","LOC380613",1447,2037
"1448","scl0003835.1_21",1448,2038
"1449","LOC100040657",1449,2039
"1450","LOC227058",1450,2040
"1451","LOC100048105",1451,2042
"1452","2410153K17Rik",1452,2043
"1453","LOC227379",1453,2045
"1454","LOC384162",1454,2047
"1455","LOC382232",1455,2048
"1456","LOC100039703",1456,2049
"1457","A430075K18Rik",1457,2050
"1458","LOC100043526",1458,2052
"1459","D030003E11Rik",1459,2053
"1460","D330040L23Rik",1460,2054
"1461","Gm7075",1461,2055
"1462","9626978_121",1462,2056
"1463","A330039C13Rik",1463,2058
"1464","B930088D13Rik",1464,2059
"1465","Png1-pending",1465,2060
"1466","4932418N15Rik",1466,2061
"1467","LOC225070",1467,2062
"1468","A430080K08Rik",1468,2064
"1469","LOC639777",1469,2065
"1470","LOC386287",1470,2066
"1471","LOC381875",1471,2067
"1472","3010002I12Rik",1472,2068
"1473","EG436563",1473,2069
"1474","A830023I12Rik",1474,2070
"1475","LOC669520",1475,2072
"1476","C030007I09Rik",1476,2073
"1477","2400007A17Rik",1477,2074
"1478","Gm1684",1478,2075
"1479","LOC546155",1479,2077
"1480","A630007B06Rik",1480,2077
"1481","LOC667192",1481,2078
"1482","LOC385511",1482,2079
"1483","221973_54",1483,2080
"1484","LOC330074",1484,2082
"1485","Rpl36",1485,2083
"1486","F830028N15Rik",1486,2083
"1487","EG627094",1487,2084
"1488","B230316E19Rik",1488,2085
"1489","9430025M21Rik",1489,2086
"1490","LOC631980",1490,2088
"1491","4833441J07Rik",1491,2089
"1492","LOC237649",1492,2090
"1493","LOC386208",1493,2092
"1494","LOC100047752",1494,2093
"1495","B930046C15Rik",1495,2094
"1496","4930408G06Rik",1496,2095
"1497","4921517J08Rik",1497,2096
"1498","LOC386240",1498,2098
"1499","LOC637011",1499,2099
"1500","E330037N20Rik",1500,2100
"1501","LOC636884",1501,2102
"1502","Gm4819",1502,2103
"1503","LOC383469",1503,2105
"1504","E530016P20Rik",1504,2106
"1505","LOC385212",1505,2107
"1506","LOC100039458",1506,2109
"1507","Gm12009",1507,2110
"1508","LOC382815",1508,2111
"1509","LOC236983",1509,2112
"1510","3110035F07Rik",1510,2113
"1511","D430019F01Rik",1511,2114
"1512","9330180I18",1512,2116
"1513","LOC245305",1513,2117
"1514","LOC331528",1514,2119
"1515","LOC332942",1515,2120
"1516","6720451B01Rik",1516,2121
"1517","LOC100041077",1517,2122
"1518","2310041I20Rik",1518,2124
"1519","Gm24",1519,2125
"1520","AU024076",1520,2126
"1521","LOC380916",1521,2128
"1522","LOC100045488",1522,2129
"1523","A830082I02Rik",1523,2130
"1524","4932409G17Rik",1524,2131
"1525","OTTMUSG00000011275",1525,2132
"1526","C130087I15Rik",1526,2133
"1527","Ent2",1527,2135
"1528","LOC386489",1528,2136
"1529","LOC384396",1529,2137
"1530","LOC100040851",1530,2138
"1531","6446580_236",1531,2140
"1532","LOC381231",1532,2141
"1533","A630066E21Rik",1533,2142
