"","GSE25401","GSE25910","GSE33070","GSE73655","GSE41223","GSE54280"
"ACP6",0.442252325216033,0.504211651198556,0.0416604173970068,0.0653268473871265,0.367647053704761,0.0219328169960707
"ACPP",0.483875094116286,0.443733814890842,0.0433515273236842,0.0267133313506098,0.595078477460526,0.0105534407551119
"ACPT",0.340631259152378,0.278511373699232,0.0344226364385153,0.0125874797335757,0.514315700095984,0.00964747893819706
"ACR",0.40825855787555,0.255691181039469,0.0297599910091237,0.0377811302431355,0.447053834832919,0.0160715851802102
"ACRBP",0.516120846152651,0.267469122586852,0.0315210053376714,0.0309407764844785,0.449956817420867,0.0120589694880246
"ACRC",0.447957373365385,0.528770023663906,0.056797647376868,0.0528229944737058,0.215827198938053,0.0700196731349881
"ACRV1",0.476876530983051,0.583140293377659,0.0141769172944854,0.02402490635308,0.419727748059701,0.0271678605913077
"ACSBG1",0.414111296156745,0.380555211830478,0.0318315557412339,0.0497060515583454,0.373298485965517,0.0277883284281538
"ACSBG2",0.457841970472193,0.48846728,0.0382017261081688,0.0200950134233963,0.656561818373494,0.0416874400182049
"ACSF2",0.407409420020628,0.805392132590548,0.0818680619377259,0.114981957965334,0.781261358627545,0.0497114297362003
"ACSF3",0.487220312471831,0.296533906630128,0.0345732952135981,0.0102084751727174,0.218545580333988,0.0236113177480594
"ACSL1",0.303565286756415,0.391562723363486,0.0628340718432746,0.0441622752273523,0.440700369137243,0.0347274893433218
"ACSL3",0.297844188711162,0.359923364425444,0.067536131845825,0.0443351815570041,0.644877892756197,0.0186777764834007
"ACSL4",0.498458784656868,0.546166226253074,0.059484673424412,0.0601899619208982,0.507448271287453,0.0310421270920175
"ACSL5",0.54795571203939,0.638107836016031,0.0326793239980545,0.0254896480948567,0.306628745428992,0.0585252485766892
"ACSL6",0.491648447915121,0.185652843429831,0.0319821561291951,0.0289352966327417,0.394936557705019,0.0167380999732623
"ACSM1",0.430216325783132,0.404133823923155,0.0415040804699008,0.048354112609148,0.228100950861833,0.0353330335674741
"ACSM2A",0.326528775205429,0.45143496570297,0.0298130358704556,0.0780964189056169,0.578755779893617,0.0391546705373216
"ACSM2B",0.317087832084557,0.489815838848353,0.0301061856222459,0.0649773258928619,0.358238499309671,0.0736776696956189
"ACSM3",0.380785464538043,0.655833320833627,0.0262423240435123,0.0171853700874323,0.61138882369028,0.0233820307763766
"ACSM5",0.54878253699254,0.648010830130259,0.110410301149478,0.0551766653541689,0.33176357585443,0.0150301763893703
"ACSM6",0.550490334277355,0.259115758154898,0.0541169974208014,0.0609023691941082,0.759917050313183,0.0216538835820801
"ACSS1",0.456290655576082,0.545728138494217,0.0492109589658742,0.0227979596326379,0.339055316001084,0.012485809284978
"ACSS2",0.433078339118868,1.34039201997691,0.0973515636750382,0.0534692001229972,0.642772342520162,0.00951550921035301
"ACSS3",0.502850690913467,0.309327283605121,0.0356346122260463,0.0515975302460162,0.314382883451353,0.110036125982489
"ACTA1",0.469230966503045,0.330725774703174,0.0483222247347444,0.0132085095492419,0.270302712554094,0.0185243941595447
"ACTA2",0.709912256907563,0.847664047893316,0.0707925832666638,0.0858105857928954,0.689641104741782,0.00952440982675495
"ACTA2-AS1",0.519326942672773,0.342503564853402,0.0598145346007709,0.0631327416243214,0.69446473369863,0.0105588062978278
"ACTB",0.339894738131952,0.354324957685992,0.0269263855302061,0.0150140332777623,0.334598351454521,0.00836268538163095
"ACTBL2",0.70206644187931,0.877836565495207,0.03777044750705,0.0469898004624891,0.929850962461033,0.0239543567811009
"ACTBP2",0.378135269065435,NA,0.0239979420010625,0.0152301905335908,0.377937738210391,0.00816256025682922
"ACTBP7",0.393102678319136,NA,0.040259667822043,0.0156116321177432,0.366553674903451,0.0130440057425151
"ACTC1",0.394981385852823,0.302789288881434,0.0270473218912281,0.0348068152837761,0.362424715679383,0.0876113723619087
"ACTG1",0.34998372278734,0.481579944133622,0.0337809265677499,0.030334751464968,0.340853145262319,0.00507953571816988
"ACTG1P1",0.332797876043185,NA,0.0152753456965844,0.0231692309494855,0.45735030875598,0.00509550122907183
"ACTG2",0.446908531480062,0.839617807613021,0.17675320368353,0.0681699820509241,0.293018966031366,0.239126017798622
"ACTL10",0.454843054823458,0.187057137231135,0.0390849119460943,0.0217145594173279,0.336961133573714,0.0391561794579954
"ACTL6A",0.275463057724244,0.446234801409513,0.0366493405324748,0.0441705875086899,0.177517898188648,0.0185291202109296
"ACTL6B",0.224930767148141,0.147818223773243,0.0504891857313972,0.0584920006778962,0.24569037574876,0.0207750406735538
"ACTL7A",0.55894494744773,0.265941462683339,0.0263356807047621,0.0570272946676252,0.728636810301109,0.0597510661482131
"ACTL7B",0.433477993880438,0.303777636223224,0.0659636708478533,0.0280474978931537,0.759404186455115,0.0298625418537727
"ACTL8",0.481571152901896,0.422226503356733,0.0469370634991016,0.0141533606661493,0.465023649799427,0.0216738172142357
"ACTL9",0.303710558106405,0.168624589305032,0.0102093727587361,0.0251095401917692,0.287279548777539,0.0204156493195
"ACTN1",0.408122931118646,0.312478032325795,0.0331468722335389,0.0270203596968952,0.29447417380967,0.0179623726841842
"ACTN2",0.45204610254205,0.348675278945634,0.0399027730075026,0.0468040232677222,0.286244453334712,0.0349569814851855
"ACTN3",0.478489442268293,0.432944975836268,0.0242800586332585,0.0560209559037956,0.345297704477479,0.0179519832600356
"ACTN4",0.386875879779202,0.281837861079458,0.0228390723929621,0.0134329017065253,0.207759747314573,0.00504648445296589
"ACTR10",0.335041422195132,0.268667977504868,0.012236348685372,0.0429793347346452,0.214153780438686,0.0174019092113247
"ACTR1A",0.35470179672496,0.262495487599128,0.0627289492098828,0.0141698808058017,0.117152570465895,0.0228928921643403
"ACTR1B",0.292547582667328,0.197260398131501,0.0372319263828493,0.0174667621263821,0.382636706850289,0.0304035155155912
"ACTR2",0.289844141072587,0.171638040851386,0.0431713271189793,0.0309525671121556,0.249253765649179,0.0136787824720428
"ACTR3",0.336972933552268,0.328392026921794,0.0233000996531489,0.0377377309451739,0.202699345885241,0.0207250934678831
"ACTR3B",0.32310531387116,0.325034881958529,0.0203541784360314,0.0318185870351925,0.453075366471352,0.0240974570535975
"ACTR3BP2",0.596304771188026,0.738230738264151,0.0324720840864761,0.0925653496435969,0.382477499313691,0.0723592450760732
"ACTR3C",0.455018677338769,0.46595069056322,0.0761045749836301,0.0505003093653224,0.481916806574146,0.0630822668905998
"ACTR5",0.231308633942458,0.315781581372017,0.0242271637572978,0.0150438246847224,0.205633781621181,0.0278446289165762
"ACTR6",0.488298993884104,0.451055352441853,0.070191208675126,0.0384273838677431,0.286329406125934,0.0380290562205342
"ACTR8",0.395914112661439,0.347311902260062,0.0490330285223348,0.0309958131057524,0.315384976336068,0.0114763423865884
"ACTRT1",0.551936512381936,0.595970482098734,0.0488018085951527,0.0349082731251708,0.800228298999606,0.0199958265522928
"ACTRT2",0.294660316075472,0.281813462935127,0.0393968721653266,0.011675193159194,0.208688051648469,0.0477286978785022
"ACTRT3",0.372163805622754,0.262383634103473,0.0482894599211461,0.0195342389518059,0.360473179893048,0.0164103394333501
"ACVR1",0.388946153672633,0.749213865618721,0.0439243713549401,0.0205552507135409,0.35565140326284,0.0211887357236576
"ACVR1B",0.263049791001541,0.536583860735966,0.0231376285425951,0.0209419382274102,0.242546127804878,0.0211298459536172
"ACVR1C",0.553795494682938,1.29163199478174,0.0500158695897218,0.037199544414756,1.27008357068003,0.066270429858438
"ACVR2A",0.265090367471251,0.427434016818628,0.0406511749557525,0.0278843052628583,0.327398577074799,0.137372630526661
"ACVR2B",0.470291753302326,0.438036690520153,0.0211411659183884,0.0303119108508906,0.695913170132626,0.043453208643523
"ACVRL1",0.538322691279621,0.878378539149771,0.0451383897209556,0.0410655024007904,0.430113108292683,0.0204144328121791
